,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day
2241,98052,1,1.0,1,2,3,3,2,3,3,3,4,2,2,1,1,2,1,1,1,1,1,1,3,,2,3,2,1,2,,3,3,1,,2,3,2,2,4,4,4,4,1,1,2,1,1,1,2,2,2,1,1,1,2,2,39,3,3,4,5,1,1.0,1.079457531,1.0,3.0,2.0,2.0,2021,6,12
2242,98032,1,1.0,2,2,3,4,3,2,1,3,3,3,2,2,2,2,1,2,1,1,2,3,3,,2,2,2,3,3,,2,2,1,,2,3,3,3,2,2,3,3,1,1,1,1,2,2,1,1,2,2,1,1,2,2,40,3,3,3,4,1,2.0,1.128523783,1.0,3.0,3.0,3.0,2021,6,12
2243,98074,2,,5,5,5,5,5,4,4,4,4,4,2,1,1,1,1,1,1,1,1,1,3,,2,2,1,1,2,,3,3,3,,3,3,4,4,4,4,4,4,1,1,1,1,1,1,2,2,2,2,1,1,2,2,19,2,3,1,2,1,2.0,0.89109302,1.0,2.0,3.0,3.0,2021,6,12
2244,98022,1,1.0,3,3,3,1,2,3,1,4,4,2,2,1,1,2,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,1,4,3,4,4,5,4,1,2,1,1,2,2,2,2,1,1,1,1,2,2,54,4,5,2,5,1,2.0,0.744040699,1.0,2.0,2.0,2.0,2021,6,12
2245,98104,1,1.0,5,5,5,2,3,4,1,4,4,2,2,2,1,1,1,3,1,1,1,3,3,,2,2,1,1,3,,1,1,1,,2,4,4,2,4,4,4,4,1,1,2,1,2,2,2,2,2,2,1,1,2,1,39,3,3,2,4,2,1.0,0.363510586,1.0,1.0,3.0,3.0,2021,6,12
2246,98122,1,1.0,5,5,5,2,5,4,2,4,4,4,1,1,1,2,1,2,1,1,1,1,3,,2,2,3,3,3,,2,2,3,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,1,36,3,3,4,3,1,1.0,0.384893561,1.0,2.0,2.0,2.0,2021,6,12
2247,98177,1,1.0,5,5,5,3,5,4,2,4,4,4,1,1,1,2,2,1,1,1,5,1,2,,2,2,2,3,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,1,2,2,2,1,2,1,72,5,3,4,3,1,2.0,0.656413135,1.0,2.0,3.0,2.0,2021,6,12
2248,98029,1,1.0,5,5,5,1,5,4,1,4,4,4,1,1,1,2,1,1,1,1,1,1,2,,1,1,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,57,4,3,3,4,1,2.0,0.830824837,1.0,2.0,2.0,2.0,2021,6,12
2249,98126,2,,2,3,5,2,3,4,1,4,4,4,3,1,1,2,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,1,,2,4,3,3,4,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,35,3,3,4,5,1,1.0,1.079457531,1.0,1.0,2.0,2.0,2021,6,12
2251,98103,1,3.0,3,3,5,5,5,3,3,3,4,4,2,1,2,2,2,2,1,1,1,2,3,,2,2,2,3,2,,1,2,1,,2,4,3,4,5,3,5,5,1,1,1,2,1,1,1,2,1,1,1,1,2,2,27,2,4,3,3,1,1.0,0.939345086,1.0,1.0,2.0,3.0,2021,6,12
2252,98391,2,,3,3,3,2,5,2,1,4,4,2,2,1,1,2,1,1,1,1,1,2,3,,3,3,1,1,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,1,2,1,1,2,2,2,2,2,2,2,43,3,3,2,5,1,2.0,0.834126274,1.0,3.0,3.0,3.0,2021,6,12
2253,98188,1,1.0,1,5,5,4,5,4,2,5,4,4,2,2,1,3,1,1,1,2,2,2,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,42,3,3,4,3,1,2.0,0.883192526,1.0,2.0,2.0,2.0,2021,6,12
2254,98188,1,1.0,4,3,2,2,2,1,1,4,4,1,2,1,1,1,1,1,1,1,1,4,2,,2,2,1,1,3,,2,3,1,,2,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,51,4,2,1,2,1,1.0,0.76999767,1.0,2.0,3.0,1.0,2021,6,12
2255,98031,2,,5,5,5,3,5,4,3,4,4,4,1,1,1,2,1,1,1,2,1,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,1,1,2,2,1,1,1,2,2,50,4,3,3,1,1,1.0,1.342974524,1.0,2.0,2.0,2.0,2021,6,12
2256,98001,2,,5,5,5,5,5,2,2,4,4,2,3,1,1,2,1,1,1,1,1,3,3,,3,3,1,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,1,16,1,3,1,4,2,2.0,1.050587429,1.0,1.0,1.0,1.0,2021,6,12
2257,98055,2,,1,1,5,4,2,3,2,3,4,2,2,2,1,2,1,1,1,1,2,3,2,,2,2,3,1,3,,1,1,1,,2,4,4,3,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2,2,1,35,3,3,1,2,1,2.0,0.427659513,1.0,3.0,3.0,3.0,2021,6,12
2258,98118,1,1.0,2,4,5,5,3,3,1,4,4,2,1,1,1,1,1,1,1,1,2,2,3,,1,1,1,1,2,,2,1,1,,2,3,2,2,4,4,4,4,2,2,2,2,1,2,2,2,2,2,2,1,2,2,29,2,4,2,1,1,1.0,0.771442824,1.0,1.0,2.0,1.0,2021,6,12
2259,98034,2,,5,5,3,1,5,2,1,4,4,4,2,1,1,1,1,1,1,1,1,1,3,,2,2,2,3,3,,2,2,1,,2,4,4,4,4,4,4,4,1,1,2,2,1,1,1,1,2,2,1,1,2,1,69,5,3,4,4,1,2.0,0.729347927,1.0,3.0,2.0,2.0,2021,6,12
2260,98029,1,1.0,5,5,3,4,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,3,2,,2,2,2,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,2,2,2,2,1,1,2,2,25,2,1,3,1,1,2.0,0.841833657,2.0,2.0,2.0,2.0,2021,6,12
2261,98133,2,,5,5,5,5,5,3,2,4,4,3,2,1,1,2,1,1,1,1,2,2,3,,3,3,3,3,3,,3,3,3,,3,4,4,4,4,4,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,23,2,6,1,1,2,1.0,0.420230408,1.0,3.0,3.0,3.0,2021,6,12
2262,98042,2,,3,3,3,3,3,3,2,3,3,3,2,2,1,2,1,1,1,1,1,2,2,,2,2,2,3,2,,2,3,1,,2,3,3,2,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,1,2,2,41,3,3,2,1,1,3.0,0.834126274,1.0,3.0,2.0,2.0,2021,6,12
2263,98004,1,7.0,4,4,4,4,4,4,3,3,3,4,1,1,1,1,1,1,1,1,2,1,2,,2,2,1,1,2,,2,2,2,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,22,2,1,1,1,1,1.0,0.365064406,1.0,1.0,2.0,2.0,2021,6,12
2264,98074,1,1.0,5,5,5,3,5,4,3,4,4,4,1,1,1,2,1,1,1,1,1,1,3,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,58,4,3,3,2,1,2.0,0.830824837,1.0,3.0,2.0,2.0,2021,6,12
2265,98042,2,,5,5,5,2,5,4,1,4,4,4,1,1,1,2,1,1,1,1,2,1,2,,2,2,1,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,63,4,3,4,2,1,2.0,0.72245638,1.0,1.0,2.0,2.0,2021,6,12
2266,98118,1,3.0,2,5,3,3,2,2,1,3,4,2,3,2,5,5,2,1,1,1,1,2,2,,2,2,1,2,2,,1,1,1,,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,2,1,1,1,1,2,1,24,2,2,2,1,2,2.0,0.438631475,1.0,1.0,2.0,2.0,2021,6,13
2267,98122,1,4.0,2,3,3,5,3,3,2,2,4,3,2,1,1,2,1,1,1,1,2,2,2,,2,2,2,1,2,,2,2,1,,2,2,2,2,4,4,4,4,1,1,1,2,2,1,2,2,2,2,1,1,2,1,31,2,3,4,4,1,1.0,1.210682231,1.0,1.0,2.0,2.0,2021,6,13
2268,98125,1,3.0,5,5,5,5,5,2,1,4,4,3,2,1,1,1,1,1,1,1,2,2,3,,2,2,2,3,3,,3,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,1,1,2,1,37,3,3,3,3,1,1.0,0.442627595,1.0,1.0,3.0,3.0,2021,6,13
2270,98118,2,,5,5,5,5,5,3,3,4,4,4,2,1,1,1,1,1,1,1,1,2,3,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,2,46,3,4,3,2,1,2.0,1.006643298,1.0,1.0,3.0,3.0,2021,6,13
2271,98115,1,1.0,5,5,5,5,5,4,2,4,4,5,1,1,1,2,1,1,1,1,5,2,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,1,70,5,3,4,4,1,1.0,0.729347927,1.0,3.0,2.0,3.0,2021,6,13
2272,98126,1,1.0,2,4,5,2,3,4,2,3,4,4,1,1,1,1,1,1,1,1,1,2,2,,2,1,1,1,1,,1,1,2,,2,3,3,3,4,3,2,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,35,3,3,4,5,1,1.0,0.470425464,1.0,1.0,2.0,2.0,2021,6,13
2273,98001,2,,5,5,5,5,5,3,3,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,3,2,1,3,,3,3,1,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,2,2,2,1,35,3,3,3,5,2,2.0,0.540989283,1.0,3.0,2.0,2.0,2021,6,13
2274,98122,2,,5,5,3,3,5,3,2,4,4,3,3,1,1,2,1,1,1,1,2,2,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,2,2,2,2,2,2,2,2,1,38,3,3,3,2,1,1.0,0.491808439,1.0,3.0,2.0,2.0,2021,6,13
2275,98072,2,,3,3,2,2,2,2,1,3,4,4,2,1,1,2,1,1,1,1,2,1,2,,2,2,1,3,2,,2,2,1,,2,3,3,4,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,23,2,3,3,4,1,2.0,1.024756973,1.0,3.0,2.0,2.0,2021,6,13
2276,98058,1,3.0,5,5,5,5,5,1,3,1,4,4,1,1,1,1,1,1,1,2,2,1,3,,3,3,2,1,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,1,2,1,1,1,1,1,1,1,2,1,49,3,2,2,1,1,2.0,1.084136508,1.0,1.0,2.0,2.0,2021,6,13
2277,98002,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,3,2,3,3,,1,1,3,,2,4,5,4,4,4,4,4,2,2,2,2,2,1,2,2,2,1,2,2,2,2,62,4,3,2,2,2,3.0,0.614087923,1.0,3.0,2.0,3.0,2021,6,13
2278,98058,2,,3,3,5,2,5,4,2,3,4,4,2,1,2,3,2,3,1,2,2,2,2,,2,2,2,3,3,,3,2,1,,2,4,2,4,3,4,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,36,3,3,3,1,1,3.0,0.540989283,1.0,1.0,2.0,2.0,2021,6,13
2279,98033,1,1.0,5,5,3,3,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,3,3,3,3,3,,3,3,3,,3,4,4,4,4,4,4,4,1,2,1,1,1,1,1,2,2,1,1,1,2,2,62,4,3,2,2,1,2.0,0.614087923,1.0,3.0,3.0,3.0,2021,6,13
2280,98053,2,,5,5,5,2,5,4,2,4,4,4,1,1,2,2,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,81,5,3,4,4,1,2.0,1.194642386,1.0,3.0,2.0,2.0,2021,6,13
2281,98065,2,,2,3,6,4,4,2,4,4,4,3,1,1,1,2,1,1,1,1,1,1,1,,3,2,2,3,2,,2,2,2,,2,4,3,4,4,4,4,4,1,1,1,1,2,2,2,2,1,1,2,2,2,2,53,4,4,3,3,1,1.0,0.905978968,1.0,1.0,2.0,3.0,2021,6,13
2282,98109,1,1.0,1,2,1,2,1,4,2,3,4,3,1,1,3,1,2,2,1,2,1,2,3,,3,3,1,1,2,,1,1,1,,2,4,4,4,3,4,3,4,1,2,1,2,1,2,2,1,2,2,1,1,2,1,64,4,3,4,3,2,1.0,1.100131871,1.0,3.0,1.0,3.0,2021,6,13
2283,98077,1,1.0,2,3,4,1,2,3,1,3,4,3,2,1,1,2,1,1,1,2,2,2,1,,2,2,2,1,1,,1,1,1,,2,4,2,2,4,4,4,4,2,2,2,1,2,2,2,2,1,2,1,1,2,2,55,4,3,4,5,1,2.0,0.794702018,1.0,1.0,1.0,2.0,2021,6,13
2284,98199,1,1.0,3,3,3,5,5,3,1,3,4,3,2,2,1,2,1,1,1,1,3,2,3,,2,2,2,3,2,,2,2,1,,2,2,3,3,3,4,3,3,2,2,2,1,1,1,2,2,2,2,2,2,2,2,34,2,3,1,1,1,1.0,1.36635362,1.0,3.0,2.0,2.0,2021,6,13
2285,98055,3,,1,3,1,3,1,1,1,3,4,4,2,1,1,1,1,1,1,1,1,2,2,,2,2,2,1,3,,2,2,1,,2,1,3,2,4,4,3,2,1,1,1,2,2,2,2,2,1,1,2,1,2,1,52,4,3,3,3,1,1.0,1.45616052,1.0,2.0,2.0,2.0,2021,6,13
2286,98056,1,1.0,3,4,5,3,5,3,2,4,4,4,2,1,2,2,1,1,1,1,1,2,3,,2,2,2,3,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,41,3,3,3,3,1,2.0,1.015671404,1.0,1.0,2.0,2.0,2021,6,13
2287,98059,1,1.0,1,1,1,2,1,3,1,4,2,4,3,2,2,3,1,1,1,1,1,1,1,,2,2,2,1,1,,1,1,1,,2,2,1,3,4,4,4,4,2,2,2,1,2,1,2,2,2,2,2,1,2,2,23,2,4,3,2,2,2.0,0.43933179,1.0,1.0,1.0,2.0,2021,6,13
2288,98111,1,1.0,3,3,3,4,4,3,4,4,3,4,4,2,3,2,2,2,2,2,2,2,1,,1,3,3,3,3,,3,3,3,,3,4,4,2,5,5,5,5,2,2,2,1,2,1,2,2,2,2,2,2,2,2,29,2,1,1,1,1,1.0,0.732029267,1.0,1.0,3.0,3.0,2021,6,13
2289,98136,2,,5,5,5,5,5,4,4,4,4,4,2,1,1,2,1,1,1,1,1,1,2,,2,2,2,3,2,,2,2,2,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,2,61,4,3,3,1,1,1.0,0.913907321,1.0,3.0,2.0,2.0,2021,6,13
2290,98122,1,1.0,4,4,5,2,1,4,2,4,4,4,2,1,1,2,1,1,1,1,1,1,2,,2,1,1,3,2,,2,2,1,,2,2,4,4,4,4,3,3,1,1,1,2,1,1,1,2,2,2,1,1,2,2,24,2,4,1,1,1,1.0,0.420230408,1.0,3.0,1.0,2.0,2021,6,13
2291,98115,1,1.0,2,3,3,2,2,2,1,3,4,2,3,1,1,2,1,1,1,1,2,2,2,,2,2,3,1,3,,2,2,1,,2,3,4,2,4,4,4,4,2,2,2,1,2,1,2,2,1,2,1,1,2,1,18,2,3,1,5,1,1.0,1.155646172,1.0,3.0,2.0,2.0,2021,6,13
2292,98122,1,1.0,1,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,,2,2,1,1,1,,2,1,1,,1,1,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,31,2,3,2,3,2,1.0,1.055818706,1.0,2.0,2.0,1.0,2021,6,13
2293,98102,1,1.0,5,5,5,3,2,4,2,3,3,1,3,3,2,1,2,2,1,1,1,3,1,,2,2,1,1,1,,1,2,1,,1,4,3,4,3,3,4,3,1,1,1,2,2,1,2,2,2,2,1,2,2,2,50,4,2,1,2,1,1.0,0.76999767,1.0,1.0,2.0,2.0,2021,6,13
2294,98102,2,,3,3,5,3,2,1,2,3,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,2,2,3,2,,3,2,3,,2,4,4,3,4,4,5,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,60,4,3,3,1,1,2.0,0.913907321,1.0,3.0,2.0,2.0,2021,6,13
2295,98006,1,3.0,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,2,2,1,2,1,1,1,2,1,1,1,2,1,41,3,3,3,5,1,2.0,0.540989283,1.0,2.0,2.0,2.0,2021,6,13
2296,98031,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,3,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,1,2,2,2,2,63,4,3,3,2,1,2.0,0.830824837,1.0,2.0,2.0,2.0,2021,6,13
2297,98188,1,1.0,5,3,1,1,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,1,1,2,1,1,,1,1,2,,2,1,1,1,4,4,4,4,2,2,2,1,2,2,1,2,2,2,2,2,2,2,37,3,3,1,2,1,1.0,0.981325028,1.0,2.0,2.0,2.0,2021,6,13
2298,98108,3,,1,5,5,2,5,3,2,4,4,4,2,2,2,2,2,1,1,1,1,2,2,,2,2,2,1,2,,2,2,2,,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,23,2,4,4,1,1,2.0,0.420230408,1.0,2.0,2.0,2.0,2021,6,13
2299,98133,1,1.0,1,1,5,1,1,3,1,1,3,3,2,1,1,3,2,1,1,1,3,2,3,,2,3,2,1,3,,2,3,1,,2,4,1,1,2,2,3,3,1,1,1,1,2,1,1,2,1,2,2,1,2,2,22,2,1,2,3,1,1.0,0.241435503,1.0,3.0,3.0,3.0,2021,6,13
2300,98092,2,,5,5,4,4,2,2,1,1,3,3,2,1,1,1,1,2,1,1,1,1,1,,1,1,2,2,2,,2,2,2,,2,4,4,4,3,4,4,4,2,2,2,2,2,2,1,2,2,2,2,2,2,1,20,2,8,1,3,2,2.0,0.879417767,1.0,1.0,2.0,1.0,2021,6,13
2301,98034,2,,5,5,3,3,3,3,2,3,3,3,2,2,1,1,1,1,1,1,2,2,2,,2,3,1,3,3,,3,3,1,,2,4,4,4,4,4,4,4,1,2,1,1,1,2,1,1,2,2,2,2,2,2,50,4,4,3,2,2,2.0,1.006643298,1.0,3.0,3.0,3.0,2021,6,13
2302,98101,2,,5,5,5,4,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,40,3,3,4,4,1,1.0,0.981325028,1.0,2.0,2.0,2.0,2021,6,13
2303,98198,1,1.0,1,1,1,1,2,3,1,3,3,3,3,2,1,2,2,1,1,1,1,2,3,,1,1,1,1,3,,1,3,1,,2,2,2,2,2,2,3,3,2,2,1,2,1,1,1,1,2,2,1,1,2,2,30,2,3,4,3,1,1.0,1.117925689,1.0,3.0,2.0,2.0,2021,6,13
2304,98118,1,1.0,2,2,3,1,3,4,2,3,1,3,2,1,1,3,1,1,1,1,1,2,1,,2,2,2,1,2,,2,2,1,,2,2,3,4,2,3,4,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,32,2,3,3,4,1,1.0,1.392284566,1.0,1.0,2.0,2.0,2021,6,13
2305,98122,1,3.0,5,5,5,5,5,4,3,3,4,4,1,1,1,1,1,1,1,1,1,2,3,,2,2,2,3,3,,3,3,3,,3,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,1,53,4,3,3,3,2,1.0,1.45616052,1.0,3.0,3.0,3.0,2021,6,13
2306,98030,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,1,2,1,1,,1,1,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,49,3,3,1,1,2,2.0,1.167803934,1.0,2.0,1.0,2.0,2021,6,13
2307,98002,1,1.0,3,3,3,2,4,3,2,3,3,4,2,2,2,1,2,2,2,1,2,4,3,,1,3,3,3,3,,1,3,3,,2,3,2,3,3,2,4,3,2,2,2,2,1,1,1,2,2,2,1,1,2,2,58,4,4,3,3,1,1.0,1.43747913,1.0,3.0,3.0,3.0,2021,6,13
2308,98029,2,,3,5,4,2,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,3,2,3,3,,3,3,3,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,67,5,3,3,3,1,2.0,0.754875105,1.0,2.0,2.0,3.0,2021,6,13
2309,98033,1,1.0,5,5,5,1,5,3,1,4,4,4,3,1,2,3,2,1,1,1,1,2,2,,3,3,3,3,3,,3,3,3,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,28,2,3,3,5,1,1.0,1.531513023,1.0,3.0,3.0,3.0,2021,6,13
2310,98055,1,1.0,3,3,5,5,1,2,1,3,4,2,3,2,1,1,1,1,1,1,1,2,2,,2,2,1,3,2,,3,3,1,,2,4,4,1,4,4,4,4,1,1,2,1,2,2,2,2,2,2,2,2,2,1,30,2,1,3,2,1,2.0,0.764389916,1.0,3.0,1.0,2.0,2021,6,13
2311,98029,1,1.0,5,5,5,2,5,1,1,3,4,3,4,4,4,4,4,4,4,3,4,4,2,,2,2,2,1,2,,2,2,2,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,35,3,3,4,2,1,2.0,0.427659513,1.0,2.0,2.0,2.0,2021,6,13
2312,98059,2,,4,5,5,2,1,4,1,4,4,2,3,1,1,2,1,1,1,1,1,4,2,,2,2,2,1,2,,3,3,1,,2,4,4,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,28,2,3,3,2,1,2.0,1.428460603,1.0,3.0,2.0,2.0,2021,6,13
2313,98168,1,1.0,3,3,5,1,1,3,1,4,4,3,1,1,1,1,1,1,1,1,1,1,3,,2,2,2,1,3,,3,2,2,,1,5,5,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,1,1,2,2,33,2,2,1,1,2,1.0,1.48048387,1.0,3.0,2.0,2.0,2021,6,13
2314,98058,1,1.0,1,3,2,1,1,3,1,2,4,2,3,2,2,2,1,1,1,2,3,4,1,,2,2,2,1,2,,3,2,1,,3,3,3,1,4,4,4,4,2,2,2,1,2,2,2,2,1,2,2,1,2,1,43,3,3,1,3,1,1.0,0.384893561,1.0,1.0,1.0,1.0,2021,6,13
2315,98155,2,,5,5,3,3,3,3,1,4,4,3,2,2,2,2,2,1,1,1,2,2,2,,2,2,2,3,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,1,58,4,3,3,4,1,2.0,1.405724058,1.0,2.0,3.0,2.0,2021,6,13
2316,98105,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,3,,2,2,2,1,3,,1,3,1,,3,4,4,4,3,4,4,4,1,1,1,1,2,1,1,2,2,1,1,1,2,2,20,2,1,2,4,1,1.0,0.241435503,1.0,3.0,2.0,3.0,2021,6,13
2317,98105,1,3.0,5,5,5,5,5,3,1,3,4,3,2,2,1,2,1,1,1,1,1,2,3,,2,3,3,1,2,,3,3,1,,2,4,4,4,3,3,4,4,1,1,1,1,2,1,1,1,1,2,1,1,2,3,51,4,3,2,1,2,1.0,0.902393949,1.0,3.0,3.0,3.0,2021,6,13
2318,98121,1,1.0,2,2,2,1,2,3,3,3,3,2,2,3,2,2,2,5,3,5,4,2,1,,1,1,1,1,1,,2,1,1,,1,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,1,37,3,1,4,4,1,1.0,0.438214362,1.0,1.0,1.0,1.0,2021,6,13
2319,98058,1,1.0,1,2,3,1,1,3,1,3,3,1,2,1,2,2,2,1,1,1,2,3,2,,2,2,2,3,1,,1,1,1,,2,4,4,3,4,4,4,4,2,2,1,1,2,2,1,1,2,1,1,1,2,2,61,4,7,1,3,1,2.0,1.249981852,1.0,1.0,1.0,2.0,2021,6,13
2320,98002,1,7.0,2,4,5,1,3,4,1,2,4,4,1,1,1,2,1,1,1,1,1,1,2,,2,2,2,1,3,,1,2,1,,2,4,4,4,4,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,2,1,25,2,3,3,3,1,2.0,1.25305611,1.0,1.0,2.0,2.0,2021,6,13
2321,98019,1,1.0,4,4,3,2,5,3,1,2,3,2,2,1,1,1,1,1,1,1,1,3,3,,2,1,1,1,2,,3,1,1,,2,2,3,3,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,1,25,2,1,3,4,1,3.0,0.764389916,1.0,1.0,2.0,1.0,2021,6,13
2322,98177,1,1.0,5,5,5,4,5,3,2,4,4,3,3,1,1,2,2,1,1,1,1,2,2,,2,2,1,1,2,,2,2,1,,2,3,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,25,2,1,2,1,1,2.0,0.565658979,2.0,1.0,2.0,2.0,2021,6,13
2324,98198,1,1.0,1,3,1,1,3,3,3,4,4,2,3,3,2,3,1,1,1,1,2,3,2,,2,2,2,2,2,,2,2,1,,2,1,4,2,1,3,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,42,3,3,1,2,1,2.0,0.427659513,1.0,2.0,2.0,2.0,2021,6,13
2325,98003,1,1.0,5,5,5,5,5,4,2,4,4,2,5,1,2,2,1,1,1,1,3,4,2,,2,2,2,2,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,35,3,2,1,1,1,2.0,0.784613962,1.0,2.0,2.0,2.0,2021,6,13
2327,98008,1,1.0,3,4,1,1,1,1,1,3,3,2,2,1,1,1,1,1,1,1,2,4,2,,2,3,2,1,3,,3,3,1,,2,4,4,4,4,4,4,4,2,2,2,1,1,1,2,2,2,2,1,1,2,2,33,2,3,3,5,1,2.0,1.571306663,1.0,2.0,2.0,2.0,2021,6,13
2328,98125,1,1.0,1,2,3,3,5,2,1,3,3,4,3,2,2,2,1,1,1,1,1,1,3,,3,3,3,3,3,,3,3,3,,3,5,2,5,3,3,4,4,1,1,1,2,2,2,2,2,2,2,1,1,2,1,28,2,3,3,2,1,1.0,1.392284566,1.0,3.0,3.0,3.0,2021,6,13
