,Unnamed: 0,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day
1494,1510,98022,2,,5,5,5,1,5,3,1,4,4,4,1,1,1,5,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,2,62,4,1,4,3,1,3.0,0.881694411,1.0,,,,2019,5,27
1496,1512,98188,2,,3,3,3,2,5,3,2,3,3,3,2,1,1,1,1,1,1,1,5,2,2,1.0,2,2,2,2,2,2.0,2,2,1,3.0,2,4,4,3,3,3,3,3,1,1,1,1,1,1,1,2,2,1,1,1,2,2,60,4,3,1,1,1,2.0,0.91306588,1.0,,,,2019,5,27
1502,1518,98059,2,,5,5,5,3,6,4,2,4,4,4,1,1,1,1,1,1,1,1,2,1,2,1.0,2,2,2,2,2,3.0,2,2,1,3.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,69,5,3,1,2,1,2.0,0.736864688,1.0,,,,2019,5,27
1503,1519,98092,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2.0,2,2,2,1,1,2.0,2,2,2,2.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,2,74,5,1,1,1,1,1.0,2.00294068,1.0,,,,2019,5,27
1507,1523,98059,1,1.0,5,3,3,3,5,3,2,3,4,3,2,1,1,1,1,2,1,1,1,2,2,1.0,2,2,2,2,1,1.0,2,2,1,2.0,2,3,3,4,3,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,59,4,3,3,4,2,2.0,1.14133235,1.0,,,,2019,5,27
1519,1536,98105,1,1.0,2,2,3,2,3,4,2,4,4,4,3,2,1,2,1,1,1,2,2,2,2,1.0,2,2,2,2,2,2.0,2,2,1,3.0,2,4,4,4,3,3,3,3,2,2,2,1,2,2,1,2,2,2,1,1,2,2,59,4,3,3,4,1,1.0,1.14133235,1.0,,,,2019,5,27
1522,1539,98056,2,,5,5,4,5,5,3,2,3,4,4,2,1,1,2,2,1,1,1,1,1,2,1.0,2,2,1,1,3,3.0,2,2,1,3.0,2,3,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,2,1,1,2,2,62,4,1,3,2,1,2.0,0.714172473,1.0,,,,2019,5,27
1525,1542,98040,1,1.0,1,5,5,2,5,3,2,2,4,3,2,1,2,2,2,1,1,1,1,2,2,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,57,4,3,3,5,1,2.0,1.21437762,1.0,,,,2019,5,27
1526,1543,98028,1,3.0,4,5,5,5,5,4,2,4,4,5,1,1,1,2,2,1,1,1,1,5,3,1.0,2,2,2,3,3,3.0,2,2,3,3.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,2,1,1,2,2,63,4,3,3,2,1,2.0,0.739583363,1.0,,,,2019,5,27
1528,1545,98072,2,,5,5,5,2,5,3,2,4,4,4,2,1,1,2,1,1,1,1,1,1,3,3.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,2,2,2,1,1,2,2,69,5,3,1,3,1,2.0,0.909709492,1.0,,,,2019,5,27
1529,1546,98002,1,4.0,5,5,5,5,5,3,2,3,4,2,2,1,1,2,1,1,1,1,2,3,2,1.0,2,2,2,1,1,1.0,1,2,1,1.0,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,1,1,1,1,1,2,2,59,4,3,2,4,1,2.0,1.14133235,1.0,,,,2019,5,27
1530,1547,98072,1,1.0,3,4,5,1,1,3,1,5,3,3,2,1,1,1,1,1,1,1,2,2,2,3.0,2,3,2,3,3,2.0,2,3,2,2.0,2,2,2,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,60,4,1,4,5,1,3.0,1.172653567,1.0,,,,2019,5,27
1533,1550,98038,1,1.0,5,5,3,5,5,3,2,4,4,4,2,1,1,2,2,1,1,2,2,2,2,1.0,2,2,1,1,1,2.0,2,2,1,2.0,2,2,3,3,3,3,3,3,2,2,2,1,2,2,2,2,1,2,2,2,2,1,64,4,3,2,3,1,3.0,0.591110627,1.0,,,,2019,5,27
1539,1556,98146,2,,5,5,5,5,5,4,2,3,4,4,1,1,1,2,2,1,1,1,1,1,1,1.0,2,2,2,2,2,2.0,2,2,1,2.0,1,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,1,1,1,2,1,63,4,3,4,1,1,1.0,0.591110627,1.0,,,,2019,5,27
1544,1561,98115,2,,5,5,5,5,5,3,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,1,2,2,3,3.0,1,1,1,2.0,2,4,4,4,4,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,66,5,3,3,2,1,1.0,0.736864688,1.0,,,,2019,5,27
1547,1564,98003,2,,5,5,3,5,5,4,2,4,4,4,2,2,2,2,2,1,1,1,2,1,3,1.0,2,2,2,1,3,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,2,69,5,3,4,3,1,2.0,0.909709492,1.0,,,,2019,5,27
1560,1578,98155,2,,5,5,3,5,5,3,2,4,4,4,2,1,1,2,2,1,1,1,1,1,3,3.0,3,3,3,3,3,3.0,3,3,3,3.0,3,4,4,2,4,4,4,4,1,1,1,2,1,1,1,1,2,2,1,1,2,1,69,5,3,4,2,1,2.0,0.58419743,1.0,,,,2019,5,27
1567,1585,98118,1,4.0,3,5,4,4,5,4,3,4,4,4,2,1,1,1,1,1,1,1,2,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,3,3,4,3,3,3,4,1,1,1,1,2,1,1,2,1,2,1,1,2,2,58,4,3,4,3,1,1.0,0.91306588,1.0,,,,2019,5,27
1571,1589,98109,2,,5,5,5,5,4,4,5,4,4,4,1,1,1,2,1,1,1,1,1,1,2,3.0,2,2,2,2,3,2.0,3,3,3,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,1,1,1,2,2,63,4,3,4,4,1,1.0,1.14133235,1.0,,,,2019,5,27
1575,1594,98133,2,,5,5,5,5,5,3,2,3,3,3,2,2,3,3,2,2,1,2,2,2,3,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,2,1,1,2,1,1,2,1,1,1,1,2,2,70,5,3,1,1,1,1.0,0.909709492,1.0,,,,2019,5,27
1584,1604,98006,1,1.0,2,3,5,3,3,3,2,3,4,3,2,1,1,1,1,1,1,1,1,2,3,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,2,3,3,3,3,3,2,2,1,1,2,2,1,2,1,2,1,1,2,2,59,4,3,4,5,1,2.0,1.21437762,1.0,,,,2019,5,27
1592,1612,98106,2,,5,5,5,3,5,4,5,4,4,3,1,1,1,1,1,1,1,1,1,2,3,1.0,2,2,2,1,3,3.0,3,3,1,3.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,67,5,6,1,2,1,2.0,3.693750038,1.0,,,,2019,5,27
1593,1613,98058,2,,5,5,4,3,5,4,2,4,4,4,2,1,2,2,2,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,72,5,3,4,5,1,3.0,0.959237755,1.0,,,,2019,5,27
1595,1615,98052,1,5.0,5,5,5,5,5,4,3,4,4,3,2,1,2,3,2,1,1,1,2,2,2,1.0,2,1,2,1,3,3.0,1,1,3,3.0,2,4,4,4,4,4,4,4,2,2,1,2,2,2,1,2,2,1,1,1,2,2,61,4,3,4,1,2,1.0,0.91306588,1.0,,,,2019,5,27
1598,1618,98045,2,,5,5,3,1,3,4,2,4,4,3,1,1,2,2,1,1,1,1,2,2,2,1.0,2,2,2,1,2,2.0,2,2,1,3.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,1,76,5,3,3,5,1,3.0,1.768668141,1.0,,,,2019,5,27
1602,1622,98006,1,1.0,3,3,5,2,2,4,2,3,4,3,2,1,1,2,1,1,1,1,2,2,2,1.0,2,3,2,3,2,2.0,3,3,3,2.0,2,4,3,3,4,3,3,3,1,2,1,2,2,1,1,2,2,1,1,1,2,2,58,4,3,3,5,1,2.0,1.21437762,1.0,,,,2019,5,27
1605,1625,98008,2,,5,5,5,5,5,3,3,4,4,4,2,2,2,2,2,2,2,2,2,2,2,3.0,2,3,3,3,3,3.0,3,3,1,3.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,2,60,4,3,3,3,1,2.0,0.91306588,1.0,,,,2019,5,27
1617,1637,98122,1,4.0,5,5,5,5,5,3,2,3,4,3,2,1,1,2,1,2,1,1,1,2,1,1.0,2,1,1,1,1,1.0,1,1,1,2.0,2,4,4,4,4,4,4,4,2,2,1,1,1,1,1,2,1,1,1,1,2,2,57,4,3,4,3,2,1.0,0.91306588,1.0,,,,2019,5,27
1619,1639,98008,2,,5,5,5,5,5,4,3,4,4,4,2,1,1,2,1,1,1,1,3,2,2,1.0,2,2,1,1,2,3.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,2,65,5,3,3,5,1,2.0,1.209913624,1.0,,,,2019,5,27
1621,1641,98117,2,,5,5,5,3,4,4,2,4,4,5,1,1,1,2,1,1,1,1,1,5,3,1.0,2,2,2,1,3,3.0,3,3,1,3.0,2,3,4,4,4,4,4,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,72,5,3,2,2,1,2.0,0.736864688,1.0,,,,2019,5,27
1633,1653,98121,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,57,4,3,2,1,1,1.0,0.591110627,1.0,,,,2019,5,27
1639,1659,98177,1,1.0,5,5,5,5,5,4,2,4,4,4,1,1,1,2,1,1,1,1,2,1,2,1.0,2,2,2,1,3,1.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,2,1,1,1,1,1,1,1,1,1,2,1,62,4,3,1,1,1,1.0,0.591110627,1.0,,,,2019,5,27
1657,1677,98058,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,3.0,2,3,2,3,3,3.0,3,3,3,3.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,74,5,3,2,2,1,2.0,0.58419743,1.0,,,,2019,5,28
1666,1686,98003,1,1.0,5,5,5,3,5,4,2,4,4,4,2,2,1,1,1,1,1,1,1,1,3,1.0,2,2,3,1,3,3.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,2,2,2,1,58,4,3,2,1,1,2.0,0.591110627,1.0,,,,2019,5,28
1670,1690,98004,2,,3,3,3,3,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,1.0,2,2,2,1,3,2.0,2,2,3,1.0,2,4,4,2,4,4,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,1,63,4,3,2,1,1,1.0,0.591110627,1.0,,,,2019,5,28
1673,1693,98155,1,1.0,2,3,3,1,2,4,4,3,3,3,1,1,2,2,2,1,1,1,1,2,2,1.0,2,2,2,1,3,2.0,2,2,2,2.0,2,3,3,2,4,4,4,4,1,2,2,1,1,1,1,2,2,2,2,1,2,1,56,4,3,3,3,1,2.0,0.591110627,1.0,,,,2019,5,28
1678,1698,98106,2,,3,3,3,2,5,3,2,4,4,4,2,1,1,3,2,1,1,1,1,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,3,3,4,3,3,3,3,2,2,2,1,2,2,2,2,1,2,2,2,2,1,64,4,7,4,2,1,1.0,0.755578932,1.0,,,,2019,5,28
1679,1699,98115,2,,1,5,5,3,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,3,1.0,3,3,3,3,3,3.0,3,3,3,3.0,3,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,1,2,2,2,2,1,66,5,3,4,2,1,1.0,0.58419743,1.0,,,,2019,5,28
1680,1700,98155,2,,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2.0,2,2,2,3,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,59,4,7,3,1,1,2.0,0.932813497,1.0,,,,2019,5,28
1682,1702,98074,1,1.0,3,5,2,2,3,2,1,3,4,3,2,2,1,2,1,1,1,1,1,2,2,1.0,2,2,2,1,3,3.0,2,2,3,2.0,2,2,4,4,4,4,4,4,2,2,2,2,2,2,1,2,2,2,2,2,2,1,63,4,3,3,5,1,2.0,0.786177134,1.0,,,,2019,5,28
1683,1703,98058,1,3.0,5,5,3,6,6,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2,2,2,1,3,2.0,3,3,1,3.0,2,3,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,59,4,3,3,1,2,2.0,0.591110627,1.0,,,,2019,5,28
1684,1704,98059,2,,5,5,4,5,5,4,2,4,4,4,2,1,2,2,1,1,1,1,1,2,1,1.0,1,2,2,1,2,1.0,1,2,2,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,2,1,1,2,1,78,5,3,3,3,1,2.0,1.32982567,1.0,,,,2019,5,28
1685,1705,98006,2,,5,5,5,5,5,3,2,4,4,4,2,1,1,2,1,2,1,2,3,1,3,1.0,2,2,2,1,3,3.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,1,1,1,1,2,1,64,4,3,1,1,1,2.0,0.591110627,1.0,,,,2019,5,28
1689,1709,98105,1,1.0,3,3,3,2,3,3,2,3,4,4,2,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,2,2,1.0,2,2,1,2.0,2,2,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,56,4,3,2,4,1,1.0,0.738888284,1.0,,,,2019,5,29
1693,1713,98059,2,,5,5,5,2,5,2,1,4,4,4,3,1,1,1,1,1,1,1,2,1,1,1.0,2,2,2,1,2,1.0,2,2,1,1.0,1,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,1,1,1,2,1,64,4,3,4,3,1,2.0,0.591110627,1.0,,,,2019,5,29
1694,1714,98118,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,2,1,2,1.0,2,2,2,1,2,2.0,3,3,1,3.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,1,1,1,1,2,1,62,4,4,3,2,2,1.0,0.755578932,1.0,,,,2019,5,29
1697,1717,98122,1,3.0,5,5,5,6,5,4,2,4,4,4,1,1,1,2,1,1,1,1,2,1,2,1.0,2,2,2,2,2,3.0,2,2,1,1.0,1,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,60,4,3,1,1,2,1.0,0.591110627,1.0,,,,2019,5,29
1698,1718,98003,2,,5,5,4,4,2,4,4,4,4,4,1,1,3,3,2,1,1,2,4,1,2,1.0,2,2,2,3,3,3.0,2,2,1,3.0,2,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,2,2,2,2,2,1,60,4,3,3,1,1,2.0,0.591110627,1.0,,,,2019,5,29
1700,1720,98003,2,,5,5,3,5,5,4,2,3,3,3,1,1,2,1,1,1,1,1,1,2,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,1,1,1,2,1,69,5,3,2,2,1,1.0,0.58419743,1.0,,,,2019,5,29
1702,1722,98023,2,,5,5,5,5,5,4,3,4,4,4,2,1,1,2,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,73,5,3,3,3,1,2.0,0.721231395,1.0,,,,2019,5,29
1704,1724,98055,2,,4,4,3,2,5,4,2,4,4,4,2,1,1,2,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,68,5,3,3,3,1,2.0,0.721231395,1.0,,,,2019,5,29
1705,1725,98057,2,,5,5,5,3,5,3,2,4,4,4,2,1,1,1,1,1,1,1,1,2,3,1.0,2,2,1,1,2,2.0,3,3,1,3.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,2,64,4,3,2,1,1,2.0,0.91306588,1.0,,,,2019,5,29
1706,1726,98023,2,,5,5,5,3,3,4,2,4,4,2,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,3,2.0,3,2,1,3.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,1,77,5,3,3,2,1,1.0,1.077158792,1.0,,,,2019,5,29
1709,1729,98001,2,,5,5,5,4,5,4,2,4,4,4,1,1,1,2,1,1,1,1,2,1,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,67,5,3,2,1,1,3.0,0.721231395,1.0,,,,2019,5,29
1712,1732,98002,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,2,1,1,1,2,1.0,2,2,2,3,1,2.0,3,2,2,2.0,2,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,1,1,1,1,2,1,71,5,3,3,1,1,1.0,0.721231395,1.0,,,,2019,5,30
1713,1733,98104,1,3.0,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,1,1,2,1,1,2.0,1,1,1,2.0,2,3,3,3,2,2,5,5,2,2,2,2,2,1,2,1,2,1,2,2,2,1,61,4,7,2,2,1,2.0,0.755578932,1.0,,,,2019,5,30
1715,1735,98108,2,,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,5,2,1.0,1,2,2,1,2,2.0,2,2,2,2.0,2,2,2,2,2,2,3,3,1,1,1,2,1,1,1,2,1,2,1,1,2,1,61,4,4,1,1,1,2.0,0.932813497,1.0,,,,2019,5,30
1716,1736,98391,2,,3,3,3,3,3,3,2,3,4,3,2,1,1,2,1,1,1,1,3,2,3,1.0,2,2,1,1,3,3.0,3,2,1,3.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,1,58,4,3,3,3,1,2.0,0.591110627,1.0,,,,2019,5,30
1718,1738,98199,1,3.0,5,5,5,5,5,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,2,2.0,2,3,3,3,1,2.0,1,1,1,3.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,77,5,3,4,3,1,2.0,1.32982567,1.0,,,,2019,5,30
1719,1739,98125,2,,5,5,3,3,5,4,3,4,4,4,2,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,2,2,2.0,2,2,1,1.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,1,77,5,3,4,1,1,1.0,1.32982567,1.0,,,,2019,5,30
1721,1741,98002,1,1.0,1,3,2,3,1,3,2,3,3,2,2,2,1,1,1,1,1,1,1,2,3,1.0,2,3,3,1,2,3.0,2,3,1,2.0,2,2,2,3,3,3,3,3,2,2,2,1,2,2,2,1,2,2,2,2,2,1,58,4,3,4,1,1,2.0,0.591110627,1.0,,,,2019,5,30
1728,1748,98011,2,,5,5,5,5,5,4,2,4,4,4,2,2,2,3,2,1,1,1,2,2,2,1.0,2,2,1,1,1,2.0,3,3,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,1,1,2,2,2,1,77,5,3,3,2,1,2.0,1.077158792,1.0,,,,2019,5,30
1730,1750,98104,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1.0,2,2,2,1,2,2.0,2,2,2,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,59,4,3,3,1,2,1.0,0.591110627,1.0,,,,2019,5,30
1731,1751,98077,1,1.0,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,2,1,1,2,1,65,5,2,3,4,1,2.0,4.237998136,1.0,,,,2019,5,30
1734,1754,98022,1,1.0,5,5,5,5,5,4,5,3,3,5,1,1,1,1,1,1,1,1,1,5,3,1.0,2,2,3,3,3,2.0,3,3,1,3.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,2,1,1,2,1,59,4,3,1,1,1,3.0,0.591110627,1.0,,,,2019,5,30
1736,1757,98122,1,6.0,5,5,5,4,5,4,3,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1.0,2,1,2,1,1,2.0,1,1,1,2.0,2,4,4,4,4,4,4,4,2,1,1,2,2,1,1,2,2,1,1,1,2,1,62,4,3,4,5,1,1.0,0.786177134,1.0,,,,2019,5,31
1737,1758,98144,1,3.0,5,5,5,5,5,4,2,4,4,4,1,1,1,2,1,1,1,1,2,1,3,1.0,2,2,2,1,3,3.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,60,4,3,2,2,2,1.0,0.478799608,1.0,,,,2019,5,31
1741,1762,98002,1,1.0,3,5,5,1,3,4,2,3,4,3,2,1,1,2,1,1,1,1,1,2,3,1.0,2,2,2,1,2,3.0,2,2,1,2.0,1,4,4,3,3,3,3,3,2,2,1,2,1,1,1,2,2,1,1,1,2,1,58,4,3,2,3,1,1.0,0.591110627,1.0,,,,2019,5,31
1743,1764,98038,1,1.0,5,5,5,5,5,4,3,4,4,4,1,1,1,3,1,1,1,1,1,1,2,1.0,2,2,3,3,2,1.0,3,3,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,63,4,3,3,2,1,3.0,0.478799608,1.0,,,,2019,5,31
1744,1765,98038,1,1.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,3,3.0,3,3,3,3,3,3.0,3,3,3,3.0,3,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,1,56,4,3,3,2,1,2.0,0.478799608,1.0,,,,2019,5,31
1745,1766,98121,2,,3,3,2,3,3,3,2,3,4,4,2,1,1,2,1,1,1,1,2,1,2,1.0,2,3,3,3,3,3.0,3,3,1,2.0,2,3,4,3,5,5,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,1,56,4,3,3,4,1,1.0,0.738888284,1.0,,,,2019,5,31
1747,1768,98155,2,,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,59,4,8,3,1,1,2.0,0.932813497,1.0,,,,2019,5,31
1749,1770,98103,1,3.0,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,64,4,3,3,1,2,1.0,0.591110627,1.0,,,,2019,5,31
1756,1777,98125,1,3.0,5,5,5,3,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,1,1,3,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,1,77,5,3,3,3,1,2.0,1.32982567,1.0,,,,2019,5,31
1760,1781,98032,2,,1,1,3,1,3,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,3,3,1,3,2.0,3,3,1,2.0,2,4,4,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,64,4,2,4,2,1,1.0,0.498701119,1.0,,,,2019,5,31
1761,1782,98092,2,,5,5,5,5,5,3,3,4,4,4,2,1,1,1,1,1,1,1,1,1,2,1.0,2,3,1,1,1,1.0,3,3,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,2,2,1,1,1,2,1,77,5,3,4,3,1,2.0,1.32982567,1.0,,,,2019,5,31
1763,1784,98126,1,1.0,5,5,5,2,5,4,1,4,4,4,1,1,2,2,2,1,1,1,1,1,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,1,1,2,1,1,2,1,1,1,1,2,1,61,4,3,3,2,1,1.0,0.478799608,1.0,,,,2019,5,31
1771,1792,98040,2,,5,5,5,5,5,4,2,4,4,5,2,1,2,3,2,1,1,2,2,5,2,1.0,2,2,2,3,2,2.0,2,2,1,3.0,2,4,4,4,4,4,3,4,1,1,1,2,1,1,1,2,2,1,1,1,2,1,74,5,3,4,2,1,2.0,0.58419743,1.0,,,,2019,6,1
1778,1799,98133,2,,5,5,5,4,5,3,3,4,4,3,1,1,2,1,1,1,1,1,2,2,2,1.0,2,2,3,1,3,2.0,2,2,2,3.0,1,4,4,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,61,4,4,1,1,1,1.0,0.932813497,1.0,,,,2019,6,1
1783,1804,98126,2,,5,5,5,3,5,4,2,4,4,4,2,1,1,2,1,1,1,1,1,1,2,1.0,2,2,2,1,3,3.0,2,2,1,3.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,1,69,5,3,3,2,1,1.0,0.58419743,1.0,,,,2019,6,1
1784,1805,98178,2,,1,5,5,4,1,4,2,4,4,2,2,1,1,2,1,1,1,2,2,5,2,1.0,2,2,2,2,2,2.0,3,2,1,1.0,2,4,4,1,4,4,4,4,2,2,2,1,2,2,2,2,2,1,1,1,2,1,68,5,3,3,2,1,1.0,0.58419743,1.0,,,,2019,6,1
1789,1810,98011,1,1.0,5,5,5,5,5,1,4,4,2,4,1,1,1,1,1,1,1,1,1,1,3,1.0,2,2,2,2,2,3.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,1,62,4,3,3,2,1,1.0,0.478799608,1.0,,,,2019,6,1
1799,1820,98023,2,,5,5,5,5,5,4,4,4,4,4,2,1,1,2,1,1,1,1,2,1,2,2.0,2,2,2,1,3,2.0,2,2,2,2.0,2,4,4,4,4,4,4,4,2,2,1,2,1,1,1,2,2,1,1,1,2,1,73,5,3,3,2,1,2.0,0.58419743,1.0,,,,2019,6,2
