,Unnamed: 0,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day
1081,1091,98105,2,,6,6,5,5,5,4,1,4,4,1,5,5,1,1,1,1,1,1,3,1,2,1.0,2,1,1,3,1,2.0,1,1,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,27,2,2,2,1,2,3.0,1.239371068,1.0,,,,2019,5,24
1082,1092,98092,2,,3,3,5,3,6,5,5,3,3,5,2,2,2,5,2,2,1,1,1,5,3,1.0,1,3,2,1,3,3.0,3,3,3,3.0,2,3,5,5,3,3,3,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,26,2,3,3,1,1,1.0,0.88437144,1.0,,,,2019,5,24
1086,1096,98102,2,,5,5,5,5,5,2,1,3,3,4,2,1,1,1,1,1,1,1,1,1,3,1.0,2,2,2,3,1,2.0,2,2,1,2.0,2,4,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,30,2,3,3,1,1,1.0,0.88437144,1.0,,,,2019,5,24
1087,1097,98011,2,,5,5,5,5,5,4,4,4,4,4,1,1,2,1,1,1,1,1,2,1,3,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,2,2,1,1,2,2,28,2,3,1,1,2,2.0,0.88437144,1.0,,,,2019,5,24
1089,1099,98042,1,1.0,4,4,2,3,2,2,1,3,3,1,3,2,1,3,2,2,1,1,3,3,1,1.0,1,1,1,1,2,1.0,1,1,1,1.0,2,2,3,2,4,4,4,4,2,2,2,1,1,1,2,2,1,2,1,1,2,2,22,2,3,3,1,1,1.0,0.868561638,1.0,,,,2019,5,24
1090,1100,98118,2,,5,5,5,5,5,3,2,4,4,3,3,1,2,3,3,2,1,1,1,2,3,1.0,2,3,3,3,3,3.0,3,2,1,2.0,2,4,4,4,3,3,3,3,1,1,1,1,1,1,2,2,1,1,1,1,2,2,18,2,4,1,2,2,1.0,0.594013552,1.0,,,,2019,5,24
1092,1102,98055,1,1.0,1,5,5,4,5,3,2,4,4,3,2,1,1,2,2,1,1,1,1,2,3,1.0,2,3,2,1,1,3.0,1,1,1,3.0,3,5,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,18,2,4,1,2,1,2.0,0.708379174,1.0,,,,2019,5,24
1095,1105,98052,2,,5,5,5,5,5,3,2,4,4,3,2,1,2,2,1,1,1,1,5,2,3,3.0,3,3,3,3,3,3.0,3,3,3,3.0,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,22,2,3,2,2,2,2.0,0.994892275,1.0,,,,2019,5,24
1097,1108,98133,1,5.0,5,5,3,4,5,4,2,4,4,3,2,2,3,3,2,1,1,1,2,2,2,2.0,2,2,2,2,2,2.0,2,2,2,2.0,2,4,4,4,4,4,3,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,28,2,7,2,1,1,1.0,0.768470443,1.0,,,,2019,5,24
1104,1115,98052,1,1.0,4,5,3,1,5,2,3,3,4,4,3,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,3,4,4,3,4,3,4,1,1,2,1,2,2,2,2,1,2,2,2,2,2,29,2,3,3,5,1,2.0,1.176214016,1.0,,,,2019,5,24
1109,1120,98003,1,1.0,3,3,5,2,2,3,1,3,3,2,2,2,2,2,1,1,1,1,1,4,2,1.0,2,2,2,1,2,3.0,2,2,1,3.0,2,3,2,2,4,4,3,4,2,2,2,2,2,2,2,2,2,1,2,1,2,2,18,2,1,1,2,2,2.0,0.255307648,1.0,,,,2019,5,24
1118,1129,98022,2,,5,5,3,1,5,2,2,4,4,4,2,2,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,2,1.0,2,2,3,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,28,2,3,1,2,1,3.0,0.716340867,1.0,,,,2019,5,24
1127,1138,98126,1,1.0,3,3,3,3,3,4,3,3,4,4,3,2,1,2,1,1,1,1,1,2,2,1.0,2,2,2,1,3,3.0,2,2,1,2.0,2,3,2,3,3,3,3,5,2,2,2,2,1,2,1,2,2,1,1,1,2,2,30,2,4,4,4,1,1.0,0.960588054,1.0,,,,2019,5,24
1130,1141,98033,2,,3,5,2,3,4,3,2,4,4,4,3,1,3,3,2,1,1,1,2,2,1,1.0,2,1,1,1,2,2.0,2,2,1,2.0,2,2,3,3,3,4,2,3,1,1,1,2,2,2,2,2,1,2,2,2,2,1,28,2,3,3,5,1,2.0,2.023664226,1.0,,,,2019,5,24
1134,1145,98040,1,1.0,5,5,5,5,5,2,2,4,4,4,3,2,1,2,2,2,1,1,1,1,2,3.0,2,3,2,1,2,3.0,2,2,3,2.0,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,1,2,2,2,2,2,1,22,2,4,1,2,1,3.0,0.708379174,1.0,,,,2019,5,24
1138,1149,98027,2,,5,5,4,4,5,3,2,4,4,4,2,1,1,2,1,3,1,1,1,2,1,1.0,2,2,1,1,1,2.0,2,2,1,2.0,1,3,3,3,4,3,4,3,1,2,1,2,2,1,2,2,1,1,1,2,2,2,20,2,4,3,3,1,2.0,0.733350064,1.0,,,,2019,5,24
1139,1150,98034,1,1.0,5,5,5,5,5,4,2,4,4,3,1,1,1,1,1,1,1,1,1,2,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,29,2,3,3,2,1,2.0,0.716340867,1.0,,,,2019,5,24
1144,1155,98125,2,,5,5,5,5,5,4,2,4,4,3,2,1,1,1,1,1,1,1,1,1,1,1.0,2,2,2,3,3,3.0,3,3,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,25,2,3,2,1,2,1.0,0.88437144,1.0,,,,2019,5,24
1148,1159,98022,2,,3,5,3,2,5,3,2,3,4,4,3,2,1,2,1,2,1,1,3,2,2,1.0,2,3,2,3,3,2.0,3,2,1,2.0,2,3,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,23,2,3,1,2,1,3.0,0.703534927,1.0,,,,2019,5,24
1171,1182,98003,1,2.0,1,1,2,1,2,1,1,1,1,1,1,5,5,4,4,3,2,4,4,2,2,2.0,2,2,2,1,2,1.0,2,1,2,2.0,2,3,3,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,21,2,3,1,2,1,1.0,0.703534927,1.0,,,,2019,5,24
1172,1183,98008,2,,5,5,5,5,5,4,2,4,4,3,2,1,1,1,1,1,1,1,1,2,3,3.0,2,3,3,3,3,2.0,2,2,3,3.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,2,2,2,20,2,4,3,3,1,2.0,0.733350064,1.0,,,,2019,5,24
1175,1186,98105,1,6.0,5,5,5,5,5,2,1,4,4,4,2,1,1,2,1,1,1,1,2,2,3,1.0,1,1,1,1,3,3.0,2,2,1,3.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,24,2,7,4,1,2,1.0,0.87454219,1.0,,,,2019,5,24
1184,1195,98006,1,1.0,5,5,5,3,2,3,2,3,4,1,2,1,1,2,1,2,1,2,1,4,2,1.0,2,2,2,1,2,2.0,2,2,1,1.0,2,4,4,2,3,3,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,29,2,4,4,4,1,3.0,2.447229141,1.0,,,,2019,5,24
1199,1211,98105,2,,5,5,5,2,5,4,2,4,4,3,2,1,1,1,1,1,1,1,1,2,3,1.0,2,2,3,1,3,3.0,2,2,3,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,1,1,2,2,2,2,27,2,3,3,2,1,1.0,0.716340867,1.0,,,,2019,5,24
1201,1213,98188,2,,5,5,5,2,5,3,2,3,3,3,2,1,1,3,2,1,1,1,3,2,2,1.0,2,1,2,1,1,2.0,1,1,1,2.0,2,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,1,2,1,2,2,2,20,2,1,1,1,1,3.0,0.315194627,1.0,,,,2019,5,24
1205,1218,98136,1,1.0,4,5,4,5,5,2,1,3,4,4,3,1,1,2,2,1,1,1,1,1,2,1.0,2,2,2,3,2,3.0,2,2,1,2.0,2,3,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,20,2,3,2,2,1,2.0,0.703534927,1.0,,,,2019,5,24
1209,1222,98133,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,2,1,3,1.0,2,1,2,1,3,3.0,1,1,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2,2,1,29,2,2,2,1,2,2.0,1.225143673,1.0,,,,2019,5,24
1210,1223,98103,1,5.0,1,1,1,1,3,2,2,3,3,3,3,2,1,2,2,1,1,1,1,1,2,1.0,2,2,3,3,2,2.0,2,2,1,2.0,2,2,2,3,2,3,3,3,2,2,2,2,1,1,1,2,2,2,1,1,2,2,29,2,3,4,3,1,1.0,0.88437144,1.0,,,,2019,5,24
1214,1227,98148,1,1.0,2,3,3,2,1,3,2,3,3,2,2,1,2,3,2,1,1,1,2,3,2,1.0,2,2,3,3,3,2.0,2,2,3,2.0,2,3,3,2,2,3,4,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,21,2,3,1,1,1,2.0,0.868561638,1.0,,,,2019,5,24
1218,1231,98019,2,,5,5,3,5,5,3,2,3,4,2,3,2,1,3,2,1,1,1,3,3,2,3.0,2,2,2,3,2,2.0,2,2,3,3.0,2,4,4,4,3,3,3,3,2,1,1,1,1,1,1,2,1,2,1,1,2,1,21,2,3,2,1,1,2.0,1.228262068,1.0,,,,2019,5,24
1220,1233,98003,2,,6,6,6,1,1,3,2,4,4,2,1,1,1,2,1,1,1,1,2,2,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,2,2,1,3,3,3,3,1,1,1,1,2,2,1,2,2,2,1,2,2,2,20,2,3,3,1,1,1.0,0.868561638,1.0,,,,2019,5,24
1221,1234,98002,1,1.0,5,5,5,5,5,3,2,3,3,3,2,2,1,2,2,2,1,1,1,2,3,3.0,2,2,2,3,3,3.0,3,3,1,3.0,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,23,2,3,3,1,1,2.0,0.868561638,1.0,,,,2019,5,24
1223,1236,98003,1,1.0,5,5,4,3,5,3,2,4,4,4,2,2,1,2,1,1,1,1,3,2,2,2.0,1,3,3,1,1,1.0,2,2,2,2.0,2,4,4,4,3,4,4,4,1,1,1,2,1,2,2,2,2,2,1,1,2,2,29,2,3,2,2,2,1.0,0.716340867,1.0,,,,2019,5,24
1224,1237,98056,1,3.0,3,3,3,1,3,3,1,4,4,4,2,1,1,2,1,1,1,1,1,2,2,1.0,2,2,3,3,2,1.0,3,2,1,2.0,2,3,3,3,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,2,2,1,30,2,2,2,3,1,1.0,1.225143673,1.0,,,,2019,5,24
1225,1238,98034,1,1.0,4,4,5,1,6,3,1,3,3,2,2,2,2,2,2,2,1,1,2,3,2,1.0,2,2,2,1,2,2.0,2,2,1,1.0,2,4,4,2,4,4,4,4,2,2,2,2,2,2,2,1,2,2,2,2,2,1,26,2,1,3,4,1,2.0,0.749388673,1.0,,,,2019,5,24
1226,1239,98038,1,1.0,5,5,5,1,5,4,1,4,4,4,2,1,1,3,2,2,1,1,3,1,2,1.0,2,2,2,1,2,2.0,2,2,1,1.0,2,5,4,4,4,4,4,4,2,2,2,1,1,1,1,2,2,2,1,1,2,2,29,2,3,2,3,1,2.0,0.88437144,1.0,,,,2019,5,24
1227,1240,98072,1,4.0,4,4,5,4,4,2,1,3,4,3,3,1,1,3,2,1,1,1,1,3,2,1.0,2,2,2,3,3,2.0,2,2,1,2.0,2,3,3,4,4,4,4,4,1,1,1,1,2,1,1,2,2,1,1,1,2,2,21,2,3,3,5,1,2.0,1.155186979,1.0,,,,2019,5,24
1228,1241,98022,2,,5,5,5,5,5,3,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1.0,2,2,1,1,2,1.0,2,2,1,3.0,2,5,5,5,4,4,4,4,2,2,2,2,1,1,2,2,2,2,1,1,2,2,25,2,3,1,3,1,2.0,0.88437144,1.0,,,,2019,5,24
1232,1245,98065,1,1.0,4,4,5,4,5,4,2,4,4,4,2,1,2,3,2,1,1,1,1,2,2,1.0,2,2,2,2,2,3.0,2,2,1,2.0,2,4,4,4,3,3,3,3,1,1,1,1,1,1,1,2,1,1,1,1,2,2,18,2,1,1,5,1,2.0,0.419208854,1.0,,,,2019,5,24
1235,1248,98391,2,,5,5,5,2,5,4,2,3,3,3,1,1,1,1,1,1,2,1,1,1,2,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,18,2,3,1,3,1,2.0,0.868561638,1.0,,,,2019,5,24
1239,1252,98072,2,,5,5,4,2,5,3,2,4,4,3,2,1,2,3,2,1,1,1,2,2,3,1.0,2,2,3,3,3,3.0,3,3,1,3.0,2,3,4,4,3,4,3,2,1,1,1,1,1,2,1,2,1,2,1,1,2,2,29,2,3,2,3,1,2.0,0.88437144,1.0,,,,2019,5,24
1240,1253,98023,1,1.0,5,5,5,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,2,1.0,2,2,1,3,2,2.0,2,2,2,1.0,2,4,4,2,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,29,2,2,1,1,1,1.0,1.239371068,1.0,,,,2019,5,24
1243,1256,98042,2,,2,2,2,3,4,3,2,3,3,3,2,1,2,2,1,1,1,1,3,3,1,1.0,2,2,2,3,3,3.0,2,2,1,2.0,2,2,2,2,3,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,28,2,3,2,2,1,2.0,0.716340867,1.0,,,,2019,5,24
1244,1257,98121,2,,5,5,5,5,5,2,2,3,4,2,3,1,1,2,2,1,1,1,1,3,3,1.0,1,1,1,1,1,1.0,3,3,1,1.0,2,4,4,1,3,3,4,3,2,2,1,1,2,2,2,2,2,2,1,1,2,2,25,2,3,3,3,2,1.0,0.88437144,1.0,,,,2019,5,24
1248,1261,98115,1,1.0,2,3,4,2,1,2,2,3,4,2,2,1,1,3,2,2,1,1,1,4,2,1.0,2,2,1,1,2,1.0,2,2,1,1.0,2,4,3,1,3,3,3,4,2,1,1,1,2,1,1,2,1,2,1,1,2,2,25,2,5,3,2,1,1.0,0.622461059,1.0,,,,2019,5,24
1259,1272,98109,1,1.0,3,5,3,2,1,3,2,4,4,4,2,1,1,3,2,1,1,1,2,2,1,1.0,2,1,3,2,2,1.0,2,2,1,2.0,2,3,4,4,4,4,4,3,2,2,2,2,2,2,2,1,2,1,2,1,2,2,28,2,4,4,4,2,1.0,0.960588054,1.0,,,,2019,5,24
1261,1274,98059,2,,5,4,3,3,5,2,2,4,4,4,3,2,2,3,2,1,1,1,1,2,3,1.0,2,2,2,2,2,3.0,2,2,1,2.0,2,3,3,3,4,4,4,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,18,2,3,1,2,1,1.0,0.703534927,1.0,,,,2019,5,24
1263,1276,98023,1,1.0,5,5,5,5,5,2,1,4,4,2,2,1,1,1,1,1,1,1,3,3,3,1.0,2,2,2,3,2,1.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,30,2,3,3,1,2,2.0,0.88437144,1.0,,,,2019,5,24
1264,1277,98047,2,,3,3,4,3,2,3,2,3,3,2,2,2,1,1,1,1,1,1,1,2,3,3.0,2,3,2,3,3,3.0,3,3,3,3.0,3,3,3,3,4,4,4,4,1,1,1,1,1,1,1,1,2,2,1,1,2,2,21,2,3,2,1,1,2.0,0.868561638,1.0,,,,2019,5,24
1265,1278,98105,1,1.0,2,3,2,2,2,2,2,3,3,3,3,2,1,1,1,2,1,1,2,5,3,3.0,3,3,3,1,2,2.0,2,2,3,2.0,2,2,3,2,2,3,4,3,1,1,1,1,2,2,1,2,1,1,1,1,2,1,24,2,3,2,4,1,2.0,1.535327585,1.0,,,,2019,5,24
1271,1284,98023,2,,2,4,5,2,2,3,1,2,3,2,3,2,1,3,2,1,2,1,1,3,2,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,3,2,3,4,4,4,4,1,1,1,1,1,1,1,2,2,1,1,1,2,2,20,2,3,2,5,1,2.0,1.155186979,1.0,,,,2019,5,24
1277,1290,98133,1,1.0,5,5,5,1,5,5,2,4,4,5,2,1,1,5,5,1,1,1,5,2,2,3.0,2,2,3,3,2,2.0,2,2,3,3.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,2,30,2,3,3,2,1,1.0,0.716340867,1.0,,,,2019,5,24
1278,1291,98006,1,1.0,2,2,5,2,3,4,2,3,4,4,2,2,1,2,2,1,1,1,1,2,3,1.0,2,2,1,1,2,3.0,2,2,1,2.0,2,4,2,4,3,3,3,3,1,1,1,2,1,1,1,2,2,2,1,1,2,2,30,2,3,4,5,1,2.0,1.176214016,1.0,,,,2019,5,24
1282,1295,98168,2,,1,1,5,1,1,3,3,2,2,1,2,2,1,3,1,1,1,1,3,4,1,1.0,2,3,1,3,3,1.0,1,1,1,1.0,1,1,3,2,3,3,4,4,2,2,2,2,1,1,1,2,2,2,2,2,2,2,28,2,4,4,4,1,2.0,0.960588054,1.0,,,,2019,5,24
1283,1296,98003,1,1.0,5,5,5,3,5,2,2,4,4,4,2,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,3,2,3.0,3,3,1,3.0,2,4,4,4,3,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,23,2,3,3,3,1,2.0,0.868561638,1.0,,,,2019,5,24
1284,1297,98118,2,,5,5,5,5,5,4,3,3,4,3,2,1,2,3,2,2,2,2,2,2,3,3.0,2,2,3,3,3,3.0,3,3,3,3.0,2,4,4,4,3,3,4,4,1,1,1,1,1,1,1,1,2,2,1,1,2,2,25,2,3,2,2,2,1.0,0.716340867,1.0,,,,2019,5,24
1289,1302,98023,1,1.0,1,3,4,1,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,2.0,2,2,2,3,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,1,2,1,2,1,1,2,2,1,2,1,2,2,27,2,3,1,2,1,2.0,0.716340867,1.0,,,,2019,5,24
1292,1305,98155,2,,3,3,3,3,3,4,2,4,4,3,2,1,1,1,2,1,1,1,2,1,2,1.0,2,3,2,3,2,2.0,3,2,1,2.0,2,3,3,1,4,4,4,4,2,2,2,1,2,2,1,2,2,1,2,2,2,2,29,2,3,1,2,1,1.0,0.716340867,1.0,,,,2019,5,24
1294,1307,98003,2,,5,5,5,2,5,3,3,4,4,4,3,1,1,2,1,1,1,1,3,1,2,1.0,2,2,1,3,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,28,2,3,2,2,1,2.0,0.716340867,1.0,,,,2019,5,24
1295,1308,98001,1,1.0,4,3,2,2,5,2,1,4,4,3,3,2,1,2,1,2,1,1,1,3,3,1.0,1,3,1,1,3,2.0,2,2,1,2.0,2,2,3,4,3,4,3,2,1,2,1,1,2,1,1,2,2,2,1,1,2,2,28,2,3,3,3,1,2.0,0.88437144,1.0,,,,2019,5,24
1300,1313,98122,2,,5,5,5,5,5,3,2,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1.0,2,2,2,1,2,2.0,2,2,2,2.0,2,4,4,4,3,3,3,3,2,2,2,2,1,1,1,1,2,2,1,1,2,2,21,2,4,1,1,2,1.0,0.733350064,1.0,,,,2019,5,24
1308,1321,98058,1,1.0,5,5,5,3,5,4,2,4,4,4,1,1,1,2,2,1,1,1,1,1,2,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,28,2,3,4,4,1,2.0,1.1054643,1.0,,,,2019,5,24
1309,1322,98115,1,3.0,5,5,5,1,1,4,1,4,4,2,2,1,1,4,1,1,1,1,1,3,2,1.0,2,2,2,1,2,2.0,2,2,1,1.0,2,4,4,2,4,4,4,4,2,2,2,1,2,2,2,1,1,2,2,2,2,2,22,2,7,2,2,1,1.0,0.594013552,1.0,,,,2019,5,24
1316,1329,98199,1,3.0,5,5,5,5,5,3,2,4,4,4,2,1,1,2,2,1,1,1,2,2,3,3.0,3,3,3,3,3,3.0,3,3,3,3.0,3,4,4,4,4,3,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,2,23,2,3,3,1,2,2.0,0.868561638,1.0,,,,2019,5,24
1319,1332,98146,1,2.0,5,5,3,2,1,3,2,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1.0,3,2,2,3,2,2.0,2,3,2,2.0,2,3,3,3,4,4,4,4,1,1,1,1,1,1,1,2,1,2,1,1,2,2,30,2,7,3,3,1,2.0,0.768470443,1.0,,,,2019,5,24
1320,1333,98101,2,,5,5,5,5,5,3,2,4,4,3,2,1,1,1,2,2,1,1,2,1,3,1.0,2,3,3,3,3,1.0,3,3,1,3.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,1,2,2,1,1,2,2,25,2,1,3,1,2,1.0,0.418909577,1.0,,,,2019,5,24
1322,1335,98125,1,1.0,5,5,5,2,5,4,2,4,4,4,1,1,1,1,1,1,1,1,2,2,2,1.0,2,2,2,3,2,3.0,2,2,1,3.0,2,4,4,4,4,4,4,4,1,1,1,1,2,1,1,2,2,1,1,1,2,2,27,2,2,2,2,1,2.0,1.003890565,1.0,,,,2019,5,24
1329,1342,98002,2,,5,5,5,5,5,3,2,4,4,4,2,1,2,2,1,1,1,1,2,1,2,1.0,2,2,2,3,2,3.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,2,2,1,1,1,1,2,1,20,2,3,1,1,1,1.0,1.228262068,1.0,,,,2019,5,24
1331,1344,98032,1,1.0,5,5,5,4,5,4,2,4,4,4,2,1,1,2,1,1,1,1,2,1,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,1,1,2,2,26,2,1,1,1,1,1.0,0.418909577,1.0,,,,2019,5,24
1333,1346,98022,1,1.0,2,3,2,2,2,1,1,2,4,4,3,1,2,3,2,2,1,1,2,1,2,1.0,2,2,2,3,2,2.0,1,2,1,2.0,2,2,3,2,3,2,5,5,2,2,2,2,2,1,1,2,1,2,1,1,2,2,20,2,3,1,5,1,3.0,1.155186979,1.0,,,,2019,5,24
1335,1348,98092,1,1.0,4,5,5,3,5,3,5,3,4,2,2,1,1,2,2,2,1,1,1,2,2,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,25,2,7,3,2,1,1.0,0.622461059,1.0,,,,2019,5,24
1337,1350,98391,2,,1,1,1,1,2,2,1,4,4,3,3,1,1,2,2,1,1,1,2,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,3,3,3,4,4,4,4,2,2,2,2,1,1,1,2,2,1,1,1,2,2,28,2,3,3,3,1,1.0,0.88437144,1.0,,,,2019,5,24
1338,1351,98122,3,,2,4,3,3,1,4,3,3,4,3,1,1,2,2,1,2,1,1,3,3,3,1.0,2,2,3,1,2,1.0,2,2,3,2.0,2,4,4,3,3,4,3,2,1,2,2,1,2,1,1,1,2,2,1,1,2,1,27,2,1,3,1,1,1.0,0.599510938,1.0,,,,2019,5,24
1343,1356,98052,2,,5,5,5,4,5,3,2,3,4,4,2,2,2,3,2,3,1,1,1,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,3,4,4,3,4,4,4,2,2,2,1,1,1,1,2,2,2,1,1,2,2,29,2,7,3,3,1,2.0,0.768470443,1.0,,,,2019,5,24
1346,1360,98072,1,1.0,2,2,2,5,1,2,2,1,2,4,4,1,1,1,1,1,1,1,1,1,3,3.0,3,1,2,3,2,2.0,2,2,2,1.0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,24,2,3,3,3,2,1.0,0.868561638,1.0,,,,2019,5,24
1350,1364,98105,1,1.0,3,5,5,2,3,4,2,4,4,3,1,1,1,2,1,1,1,1,1,2,3,1.0,2,2,2,1,3,2.0,3,3,1,2.0,2,4,4,3,4,4,4,4,2,2,2,1,2,2,2,2,2,1,2,2,2,2,29,2,7,4,3,1,2.0,0.768470443,1.0,,,,2019,5,25
1351,1365,98117,1,1.0,5,5,5,1,4,3,1,3,4,4,3,2,2,5,2,1,1,1,5,1,3,1.0,1,1,1,1,3,1.0,3,3,1,2.0,2,2,3,4,5,5,5,5,1,1,2,1,1,1,1,2,1,1,1,1,2,1,28,2,3,1,2,1,1.0,1.23245716,1.0,,,,2019,5,25
1360,1374,98004,1,1.0,1,1,1,1,1,3,1,3,3,2,3,2,1,3,2,1,1,1,3,2,2,1.0,1,3,3,3,2,2.0,2,2,3,3.0,2,1,2,3,5,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,18,2,3,2,4,1,2.0,1.085702048,1.0,,,,2019,5,25
1362,1376,98126,1,3.0,2,3,3,2,3,3,2,3,3,3,2,1,1,2,2,1,1,1,1,2,2,1.0,2,3,2,1,3,2.0,3,3,1,2.0,2,3,3,3,4,4,3,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,30,2,3,3,2,1,1.0,0.716340867,1.0,,,,2019,5,25
1366,1381,98031,2,,5,5,5,3,5,3,2,4,4,4,2,1,1,1,1,1,1,1,2,2,2,3.0,2,2,2,3,2,1.0,3,2,1,3.0,3,4,4,4,4,4,4,4,1,1,1,1,2,1,1,2,2,2,2,2,2,3,18,2,4,2,3,1,2.0,0.733350064,1.0,,,,2019,5,25
1368,1383,98011,1,1.0,1,2,3,1,2,2,1,2,2,2,5,5,2,3,2,1,1,1,2,5,3,3.0,2,2,2,3,2,3.0,3,3,1,3.0,2,3,2,2,5,5,5,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,21,2,8,2,1,1,1.0,0.733350064,1.0,,,,2019,5,25
1379,1394,98002,1,1.0,2,2,3,3,2,3,2,4,2,3,2,4,2,2,1,3,2,2,4,2,2,2.0,2,1,2,1,2,2.0,2,1,2,2.0,1,3,3,2,2,3,3,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,19,2,1,2,3,2,3.0,0.315194627,1.0,,,,2019,5,25
