,Unnamed: 0,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day
3088,3166,98092,1,1.0,3,3,6,2,6,4,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,3,3,,2,2,3,,3,4,4,4,3,3,3,3,2,2,1,2,2,2,1,2,1,2,1,1,2,2,50,4,1,3,1,1,2.0,0.7889948,1.0,2.0,3.0,3.0,2022,4,13
3092,3170,98032,2,,5,5,5,3,5,3,2,3,4,3,2,2,2,2,1,2,1,1,3,2,3,,2,2,2,3,2,,2,2,1,,2,4,4,4,3,3,4,4,1,1,1,1,1,1,1,2,1,2,1,1,2,2,40,3,3,3,2,2,2.0,1.19879888,1.0,1.0,2.0,2.0,2022,4,13
3098,3176,98023,1,1.0,3,3,3,3,3,4,2,4,4,3,2,1,1,1,1,1,1,1,1,2,2,,1,2,2,1,3,,2,2,3,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,43,3,4,2,2,1,2.0,0.739176932,1.0,2.0,2.0,3.0,2022,4,13
3099,3177,98022,1,1.0,1,5,5,5,5,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,2,,2,3,3,3,3,3,4,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,32,2,3,2,4,1,2.0,1.360867685,1.0,2.0,2.0,2.0,2022,4,13
3104,3182,98118,1,1.0,3,5,3,2,3,4,2,3,4,3,2,1,1,1,1,1,1,1,1,2,2,,2,2,2,1,2,,2,2,1,,2,3,4,4,3,3,4,4,2,2,2,2,2,1,1,2,1,2,2,2,2,1,42,3,4,3,1,1,2.0,0.777191745,1.0,2.0,2.0,2.0,2022,4,13
3109,3187,98042,2,,5,5,5,5,5,1,2,2,4,3,1,1,1,1,1,1,1,1,1,1,3,,2,3,3,1,1,,3,3,1,,3,4,4,4,4,4,4,4,2,2,1,1,1,1,2,2,2,2,1,1,2,2,47,3,4,3,3,2,2.0,1.059828494,1.0,3.0,2.0,2.0,2022,4,13
3111,3189,98030,2,,5,5,5,3,5,2,1,3,3,2,5,1,1,1,1,1,1,1,1,2,2,,2,3,3,1,1,,1,1,1,,2,2,4,4,4,4,4,4,2,2,2,1,1,1,1,2,2,2,1,1,2,2,48,3,3,3,2,1,2.0,1.065637392,1.0,1.0,1.0,2.0,2022,4,13
3112,3190,98058,1,1.0,4,4,3,2,3,4,3,4,4,4,2,1,1,2,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,1,,2,4,4,4,4,4,4,4,1,2,2,1,1,1,2,2,1,1,1,1,2,1,44,3,6,3,3,1,2.0,0.971489682,1.0,2.0,2.0,2.0,2022,4,13
3117,3195,98003,2,,3,3,3,2,3,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,3,1,2,3,,3,3,1,,2,3,4,3,4,4,4,4,1,2,1,1,1,1,1,2,1,2,1,1,2,2,42,3,3,1,2,1,2.0,1.068494654,1.0,2.0,3.0,2.0,2022,4,13
3119,3197,98002,1,1.0,5,5,5,5,5,4,4,4,4,4,1,1,1,3,1,1,1,1,1,5,2,,2,3,2,1,3,,3,3,1,,3,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,53,4,3,1,1,1,3.0,0.94980724,1.0,2.0,2.0,2.0,2022,4,13
3121,3199,98146,1,1.0,4,6,5,5,5,3,1,3,3,3,3,2,2,2,2,2,1,1,3,2,2,,2,2,1,1,3,,2,2,1,,2,4,4,4,4,4,4,4,1,2,1,1,2,2,1,2,2,2,2,2,2,2,31,2,3,1,1,1,2.0,0.801497744,1.0,1.0,2.0,2.0,2022,4,13
3125,3203,98008,2,,1,2,2,3,2,2,1,2,3,2,3,2,2,3,2,2,1,1,1,5,3,,2,2,2,3,2,,2,2,3,,2,3,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,42,3,1,3,3,1,2.0,1.025627154,1.0,3.0,3.0,3.0,2022,4,13
3129,3207,98144,1,1.0,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,1,2,1,1,,1,1,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,2,49,3,4,3,1,1,2.0,0.847862795,1.0,2.0,2.0,2.0,2022,4,13
3130,3208,98146,1,1.0,5,5,4,2,1,2,2,4,4,3,2,2,1,1,1,1,1,1,3,2,2,,2,1,2,1,3,,1,1,1,,3,3,3,3,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,50,4,2,3,1,1,1.0,1.191578882,1.0,1.0,3.0,2.0,2022,4,13
3133,3211,98177,1,1.0,3,3,3,2,2,3,1,2,3,1,2,2,1,2,1,1,1,1,1,3,1,,2,3,1,3,1,,1,1,1,,2,3,3,2,2,3,2,2,1,2,1,1,1,1,2,2,1,2,1,1,2,2,47,3,4,3,4,1,2.0,1.165811343,1.0,1.0,3.0,2.0,2022,4,13
3135,3213,98008,1,1.0,5,5,5,5,5,4,5,4,4,4,1,1,1,1,1,1,1,1,1,1,1,,2,2,2,2,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,1,49,3,3,1,1,2,2.0,1.518527812,1.0,2.0,2.0,2.0,2022,4,13
3136,3214,98002,2,,5,5,3,3,5,3,2,3,4,4,2,1,1,2,1,1,1,1,1,1,2,,2,2,2,2,2,,3,3,1,,2,3,4,4,4,4,4,4,2,2,2,1,2,1,2,2,1,1,1,1,2,2,52,4,3,3,1,1,2.0,0.852509913,1.0,2.0,2.0,2.0,2022,4,13
3140,3218,98168,2,,5,5,5,4,5,4,3,4,4,4,4,1,2,2,1,1,1,1,1,2,1,,2,2,3,3,2,,2,2,2,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,48,3,3,3,1,1,1.0,0.852509913,1.0,2.0,2.0,2.0,2022,4,13
3141,3219,98092,2,,5,5,5,5,5,2,2,4,4,4,2,4,1,3,1,1,2,1,2,4,2,,1,1,3,1,2,,1,1,1,,2,4,4,4,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,48,3,3,3,1,2,1.0,0.852509913,1.0,1.0,2.0,2.0,2022,4,13
3145,3223,98006,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,2,1,1,1,1,1,2,2,,2,2,2,1,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,2,1,1,2,2,39,3,3,4,1,1,2.0,0.833947047,1.0,3.0,2.0,3.0,2022,4,13
3147,3225,98055,2,,5,5,5,3,1,4,1,4,4,4,2,1,1,2,1,1,1,1,2,2,2,,2,3,3,1,3,,3,3,1,,2,4,4,4,4,3,4,4,1,1,1,1,1,1,1,2,2,1,1,1,2,1,46,3,3,2,4,1,2.0,1.425934653,1.0,3.0,3.0,2.0,2022,4,13
3150,3228,98391,1,1.0,5,5,5,4,5,1,2,4,4,4,1,1,1,2,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,54,4,6,4,4,1,2.0,1.013748994,1.0,2.0,2.0,2.0,2022,4,13
3151,3229,98168,1,1.0,3,3,3,2,2,2,3,3,4,2,2,1,2,2,2,1,1,1,1,1,3,,2,2,3,3,2,,3,2,1,,2,4,4,4,4,3,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,38,3,6,4,4,1,1.0,1.061931723,1.0,3.0,3.0,2.0,2022,4,13
3152,3230,98144,1,1.0,3,3,2,1,3,3,1,4,4,3,2,1,1,1,1,1,1,1,2,1,3,,2,1,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,53,4,8,3,2,1,2.0,2.209938454,1.0,3.0,2.0,3.0,2022,4,13
3154,3232,98146,1,1.0,3,5,3,3,3,2,2,4,4,4,2,1,1,2,1,1,1,1,1,4,2,,2,2,2,2,1,,1,2,2,,2,1,4,4,3,4,3,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,55,4,3,3,4,1,2.0,1.513026783,1.0,2.0,2.0,2.0,2022,4,13
3155,3233,98003,1,1.0,5,5,5,5,5,4,1,4,4,4,1,1,1,2,1,1,1,1,1,1,2,,2,2,2,3,3,,2,2,1,,2,3,4,4,4,4,4,4,2,2,2,1,1,1,1,2,2,2,1,1,2,2,50,4,3,3,4,1,2.0,1.172201131,1.0,3.0,3.0,2.0,2022,4,13
3156,3234,98148,1,1.0,5,5,5,3,5,4,2,4,4,4,2,1,1,2,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,1,1,2,1,50,4,3,2,4,1,2.0,1.425934653,1.0,1.0,2.0,2.0,2022,4,13
3159,3237,98092,2,,3,5,5,2,5,3,2,3,4,3,2,1,1,1,1,1,1,1,2,1,3,,2,2,2,2,2,,2,2,2,,2,4,4,4,4,4,4,4,1,2,2,1,2,2,2,1,2,2,2,2,2,2,31,2,1,2,2,1,3.0,0.438416333,1.0,2.0,2.0,2.0,2022,4,13
3161,3239,98102,1,1.0,2,3,2,2,2,1,3,3,2,1,4,3,2,3,2,5,4,4,2,3,2,,1,2,2,3,2,,2,2,2,,2,2,4,1,4,3,4,4,2,2,2,1,2,2,2,1,2,2,2,2,2,2,40,3,3,4,3,1,1.0,1.042433808,1.0,2.0,1.0,2.0,2022,4,13
3163,3241,98198,1,1.0,2,3,5,1,3,3,1,3,3,3,2,2,1,1,1,1,1,2,1,2,2,,2,2,2,1,2,,2,2,1,,2,4,3,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,35,3,5,1,4,1,2.0,0.989527288,1.0,3.0,2.0,2.0,2022,4,13
3165,3243,98004,1,6.0,5,5,5,5,2,4,2,4,4,2,1,1,1,1,1,1,1,2,2,2,2,,2,2,2,3,2,,2,2,1,,2,4,3,3,4,2,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,33,2,3,3,3,1,2.0,0.899241371,1.0,2.0,2.0,2.0,2022,4,13
3166,3244,98107,1,1.0,5,5,5,4,5,3,3,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,3,3,3,1,3,,2,2,3,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,2,1,1,2,2,52,4,3,1,2,1,1.0,0.94980724,1.0,3.0,2.0,2.0,2022,4,13
3171,3249,98058,1,1.0,1,3,1,2,1,2,1,2,4,2,3,1,3,3,1,1,1,2,4,4,2,,2,2,2,1,2,,3,2,1,,2,2,4,2,4,4,4,4,2,2,2,1,2,2,2,2,1,2,2,2,2,1,43,3,3,1,3,1,2.0,0.593558592,1.0,1.0,1.0,3.0,2022,4,13
3172,3250,98119,1,6.0,3,3,3,3,3,3,1,3,3,3,3,2,1,2,1,1,1,1,3,2,3,,2,2,3,1,2,,2,2,1,,2,2,3,3,4,3,4,3,2,2,1,1,2,2,2,2,2,2,1,1,2,2,35,3,3,4,2,1,1.0,1.042433808,1.0,3.0,2.0,2.0,2022,4,13
3174,3252,98391,2,,6,6,6,3,6,3,1,4,4,4,2,2,1,3,1,1,1,1,2,2,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,1,1,1,1,1,2,1,2,1,1,2,1,52,4,3,3,2,1,2.0,1.70371413,1.0,2.0,2.0,2.0,2022,4,14
3179,3257,98052,2,,3,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,1,1,1,2,2,,2,2,2,2,2,,2,2,2,,2,4,4,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,36,3,4,4,3,2,2.0,0.965392476,1.0,2.0,2.0,2.0,2022,4,14
3180,3259,98038,1,1.0,2,2,2,2,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,2,2,,2,2,2,1,2,,2,2,2,,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,32,2,3,3,5,1,2.0,0.899241371,1.0,2.0,2.0,2.0,2022,4,14
3181,3260,98029,2,,3,3,3,1,3,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,2,3,3,2,,2,2,3,,2,3,3,3,2,2,1,1,2,2,2,2,1,1,1,2,2,2,1,1,2,2,47,3,4,1,4,2,2.0,0.944629745,1.0,2.0,2.0,2.0,2022,4,14
3182,3261,98072,1,1.0,1,1,1,1,2,3,1,4,4,3,2,1,2,3,2,1,1,1,2,2,2,,2,2,2,1,2,,2,2,1,,2,2,1,2,3,3,4,3,2,2,1,1,1,1,1,2,1,1,1,1,2,1,33,2,3,1,2,1,1.0,1.449235717,1.0,2.0,2.0,2.0,2022,4,14
3186,3265,98074,2,,5,5,5,5,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,2,2,1,1,1,2,2,1,1,1,2,1,55,4,3,3,5,1,2.0,1.375478893,1.0,3.0,3.0,2.0,2022,4,14
3188,3267,98168,1,1.0,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,3,2,,2,2,3,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,55,4,3,1,4,1,2.0,0.913489856,1.0,2.0,2.0,2.0,2022,4,14
3189,3268,98178,2,,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,,1,3,3,3,3,,3,3,3,,3,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,1,2,2,2,1,35,3,2,1,1,1,1.0,0.467808817,1.0,1.0,3.0,3.0,2022,4,14
3194,3273,98019,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,3,,2,2,2,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,38,3,4,4,5,2,2.0,0.844773636,1.0,3.0,2.0,2.0,2022,4,14
3196,3275,98092,2,,5,5,5,5,5,4,2,4,4,2,3,1,1,1,1,1,1,1,4,3,2,,2,3,1,1,2,,2,2,1,,2,1,1,1,5,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,54,4,2,2,1,2,1.0,0.74753592,1.0,2.0,2.0,2.0,2022,4,14
3199,3278,98001,1,1.0,2,3,1,2,1,2,1,1,2,1,2,3,2,2,1,1,2,1,2,1,1,,2,2,1,3,3,,1,1,2,,2,2,1,1,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,42,3,3,3,3,1,1.0,0.665943787,1.0,1.0,2.0,1.0,2022,4,14
3200,3279,98040,1,1.0,2,2,2,2,2,2,2,5,4,3,3,2,2,2,1,3,1,3,3,5,2,,2,2,2,1,1,,2,2,2,,2,2,2,2,4,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,41,3,3,2,1,1,2.0,0.405357087,1.0,1.0,2.0,2.0,2022,4,14
3201,3280,98002,1,1.0,2,1,1,2,1,2,1,2,1,1,2,3,2,2,3,1,1,1,2,3,1,,1,1,1,1,1,,1,1,1,,1,1,1,2,3,3,4,4,2,2,1,2,1,1,2,1,1,2,2,2,2,1,35,3,3,3,2,1,2.0,0.665943787,1.0,1.0,1.0,1.0,2022,4,14
3202,3281,98023,2,,4,5,5,5,5,4,3,4,4,4,3,2,1,1,1,1,1,1,1,2,3,,2,3,3,1,3,,3,3,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,43,3,3,1,1,2,2.0,0.593558592,1.0,3.0,3.0,3.0,2022,4,14
3203,3282,98030,1,3.0,1,1,3,3,2,3,1,4,4,1,2,2,1,2,2,1,1,1,1,2,2,,2,1,1,1,2,,2,2,1,,2,3,3,2,3,2,3,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,34,2,1,1,1,1,1.0,0.777062174,1.0,1.0,2.0,2.0,2022,4,14
3204,3283,98023,1,1.0,3,3,3,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,4,2,,1,2,2,3,3,,1,1,1,,2,2,2,1,3,3,4,4,2,2,1,1,2,2,2,2,2,2,1,1,2,1,40,3,3,2,2,1,1.0,0.506696359,1.0,2.0,2.0,2.0,2022,4,14
3205,3284,98188,2,,5,5,5,5,5,2,2,4,4,4,4,1,1,1,1,1,1,1,2,1,1,,1,1,3,1,2,,1,3,1,,2,5,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,39,3,3,1,1,2,1.0,1.068494654,1.0,1.0,2.0,2.0,2022,4,14
3206,3285,98105,1,1.0,1,3,4,2,3,4,2,3,4,3,1,2,1,1,2,1,1,1,2,3,1,,2,1,1,1,2,,2,1,2,,2,3,3,3,2,1,2,3,1,2,1,2,2,1,2,2,1,1,2,2,2,1,40,3,3,4,4,1,1.0,0.636989709,1.0,2.0,2.0,2.0,2022,4,14
3207,3286,98023,1,1.0,6,6,5,4,5,4,2,4,4,2,2,2,1,2,1,1,1,1,1,3,3,,2,2,3,3,3,,3,3,1,,2,4,4,3,4,4,4,4,2,2,1,2,1,1,1,2,1,1,1,1,2,2,34,2,3,3,2,1,2.0,0.899241371,1.0,3.0,3.0,3.0,2022,4,14
3208,3287,98023,2,,4,5,5,2,2,4,1,4,4,1,2,3,2,2,1,1,1,1,1,4,2,,2,2,1,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,1,2,2,2,2,2,2,2,2,1,36,3,2,1,1,1,2.0,0.467808817,1.0,3.0,2.0,2.0,2022,4,14
3210,3290,98112,1,6.0,5,5,5,5,5,4,2,4,4,3,1,1,1,2,1,1,1,1,2,1,2,,2,1,2,1,1,,1,1,1,,2,4,4,4,4,4,4,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,46,3,3,2,2,2,1.0,0.810811059,1.0,2.0,3.0,2.0,2022,4,14
3214,3294,98108,1,1.0,5,5,5,1,3,4,1,4,4,3,1,1,1,2,1,2,1,1,2,3,1,,2,2,3,1,2,,2,2,3,,2,4,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,34,2,6,3,2,1,1.0,3.092262047,1.0,1.0,3.0,3.0,2022,4,14
3217,3297,98011,1,1.0,5,5,4,5,3,2,1,4,4,2,3,1,1,2,1,1,1,1,1,2,2,,2,2,3,3,3,,2,2,1,,2,3,4,4,4,4,4,4,1,1,1,1,2,2,2,2,2,2,1,1,2,2,32,2,3,4,5,1,2.0,0.781949019,1.0,3.0,2.0,2.0,2022,4,14
3218,3298,98391,2,,2,3,3,4,5,3,2,4,4,4,2,1,1,1,1,1,1,1,2,1,3,,2,3,3,1,2,,3,2,1,,2,3,3,4,3,3,3,3,1,1,1,2,1,1,1,2,2,2,1,1,2,2,38,3,3,3,3,1,2.0,1.19879888,1.0,3.0,2.0,2.0,2022,4,14
3221,3303,98122,1,1.0,5,5,3,6,5,5,2,4,4,5,2,1,1,2,1,1,1,1,2,1,2,,1,2,2,3,3,,3,3,1,,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,2,2,2,1,1,2,2,38,3,3,2,2,1,1.0,0.912129582,1.0,2.0,1.0,3.0,2022,4,14
3223,3305,98008,2,,5,5,5,5,2,2,1,4,4,1,2,2,1,1,1,1,1,1,2,4,2,,2,3,3,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,2,2,2,2,1,1,2,2,2,2,1,2,1,36,3,4,3,2,3,2.0,0.971489682,1.0,3.0,2.0,1.0,2022,4,14
3226,3308,98052,1,1.0,5,5,2,3,4,3,1,4,4,2,2,1,1,1,1,1,1,1,2,2,3,,3,3,3,1,3,,3,3,1,,2,3,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,43,3,3,1,2,1,2.0,0.593558592,1.0,3.0,3.0,3.0,2022,4,14
3229,3311,98001,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,4,1,2,,2,2,1,3,3,,3,3,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,33,2,3,1,1,2,2.0,1.449235717,1.0,3.0,2.0,2.0,2022,4,14
3232,3314,98144,1,3.0,1,3,1,2,3,3,1,3,4,3,1,1,1,2,1,1,1,1,2,1,2,,2,2,2,2,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,2,1,2,2,34,2,3,1,2,1,1.0,0.801497744,1.0,2.0,2.0,2.0,2022,4,14
3233,3315,98040,1,1.0,5,5,5,4,3,4,3,3,4,2,2,2,1,2,1,1,1,1,1,3,1,,2,2,1,2,2,,2,2,1,,2,4,4,3,3,3,3,3,1,2,2,2,2,2,2,1,1,2,1,1,2,1,38,3,3,4,3,1,1.0,0.579081553,1.0,2.0,1.0,1.0,2022,4,14
3237,3319,98038,1,1.0,2,3,2,2,1,3,4,2,4,1,3,3,1,2,1,1,1,1,2,3,1,,2,2,2,2,2,,1,2,2,,2,3,3,2,3,2,3,3,1,1,1,1,2,2,1,2,2,2,2,2,2,1,44,3,3,4,4,1,1.0,0.636989709,1.0,1.0,1.0,1.0,2022,4,14
3239,3321,98030,1,1.0,3,4,5,1,1,4,1,4,4,2,1,1,1,2,1,1,1,1,1,3,2,,2,2,2,1,3,,2,2,2,,2,1,1,2,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,31,2,3,2,2,1,1.0,0.684205391,1.0,2.0,2.0,2.0,2022,4,14
3243,3325,98034,2,,3,5,4,3,1,4,1,4,5,2,2,1,2,1,1,1,1,1,1,3,1,,2,1,2,2,1,,1,2,1,,2,4,4,4,4,4,4,4,1,2,2,2,2,1,1,2,2,1,2,1,2,2,35,3,4,3,1,1,1.0,0.888161078,1.0,1.0,1.0,3.0,2022,4,14
3244,3326,98178,1,1.0,5,3,3,2,3,3,2,4,3,3,2,2,1,1,1,1,1,1,1,2,2,,2,1,2,2,1,,1,2,2,,2,4,4,3,4,4,4,3,2,2,2,2,1,1,1,2,1,2,1,2,2,1,41,3,3,4,4,1,1.0,0.636989709,1.0,1.0,2.0,2.0,2022,4,14
3252,3335,98045,2,,5,5,5,5,5,2,2,4,4,4,1,1,1,1,1,1,1,1,2,1,2,,2,2,1,1,1,,1,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,53,4,3,3,2,1,3.0,1.065637392,1.0,1.0,2.0,2.0,2022,4,14
3253,3336,98101,1,1.0,5,5,3,1,5,3,1,4,4,4,2,1,1,1,1,1,1,1,1,1,3,,2,2,1,1,3,,1,2,1,,2,4,4,4,4,4,4,4,1,2,1,1,2,1,1,2,2,1,1,1,2,1,46,3,2,4,4,1,1.0,1.174699303,1.0,1.0,1.0,2.0,2022,4,14
3255,3338,98001,2,,3,3,3,3,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,2,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,35,3,3,1,1,1,2.0,0.593558592,1.0,3.0,2.0,2.0,2022,4,14
3256,3339,98122,1,3.0,5,5,5,5,5,4,3,4,4,2,2,1,1,1,1,1,1,2,2,2,2,,2,2,2,2,3,,3,3,3,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,1,1,1,1,2,1,54,4,3,3,4,1,1.0,1.874085543,1.0,3.0,2.0,3.0,2022,4,14
3258,3342,98052,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,2,,2,3,3,3,2,,3,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,1,1,2,2,51,4,3,3,1,1,2.0,0.852509913,1.0,3.0,3.0,3.0,2022,4,14
3261,3345,98002,2,,3,4,5,5,3,4,2,4,4,4,2,1,1,2,1,1,1,1,2,1,3,,2,2,2,1,3,,3,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,1,1,1,1,2,2,40,3,3,2,2,1,2.0,0.912129582,1.0,1.0,2.0,2.0,2022,4,14
3262,3346,98146,1,1.0,3,6,5,2,2,3,1,3,3,2,3,2,1,3,2,1,1,1,1,2,2,,2,2,3,1,2,,2,2,1,,2,4,4,3,4,4,4,4,2,2,2,1,2,2,2,2,2,2,1,1,2,1,42,3,3,2,2,1,2.0,0.506696359,1.0,1.0,2.0,2.0,2022,4,14
3265,3349,98104,1,6.0,3,3,3,3,3,3,2,3,2,3,3,2,1,2,1,1,1,1,1,2,2,,3,2,1,1,1,,2,2,1,,1,3,3,3,2,2,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,40,3,2,2,1,2,3.0,0.319479192,1.0,3.0,1.0,1.0,2022,4,14
3267,3352,98002,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,3,3,3,3,3,,3,3,3,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,41,3,8,1,1,2,1.0,0.989527288,1.0,3.0,3.0,3.0,2022,4,14
3269,3354,98178,2,,5,5,4,4,5,3,1,4,4,4,2,1,1,2,1,1,1,1,1,1,2,,2,2,2,3,3,,3,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,2,2,2,1,1,2,1,42,3,2,1,1,1,2.0,0.467808817,1.0,3.0,3.0,3.0,2022,4,14
3273,3359,98042,1,1.0,4,5,5,5,4,4,3,3,4,3,1,1,1,1,1,1,1,1,1,2,1,,2,2,3,3,3,,3,3,3,,3,4,4,4,4,4,4,4,1,2,2,2,2,2,2,1,2,2,2,1,2,1,31,2,3,3,3,1,2.0,1.62597178,1.0,2.0,3.0,3.0,2022,4,15
3275,3361,98032,2,,5,5,5,5,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,3,2,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,53,4,3,2,1,1,1.0,0.648648847,1.0,2.0,2.0,2.0,2022,4,15
3287,3373,98177,1,1.0,1,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,3,2,2,2,,1,2,1,2,1,,2,1,2,,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,40,3,3,4,5,1,1.0,0.579081553,1.0,1.0,2.0,1.0,2022,4,15
3288,3374,98077,1,1.0,3,4,5,2,5,4,1,4,3,4,4,3,1,1,1,1,1,1,1,1,2,,2,2,3,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,1,1,2,2,1,2,2,2,2,2,2,2,46,3,3,4,5,1,2.0,0.92664121,1.0,3.0,2.0,3.0,2022,4,15
